# HELP response_time Milliseconds in total to for UniView Server to respond the client requests.
# TYPE response_time histogram
response_time_sum{method="GetPatient"} +Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf0.5342
response_time_bucket{method="GetImageMetadata",le="800"} 0
response_time_bucket{method="GetImageMetadata",le="900"} 0
response_time_bucket{method="GetImageMetadata",le="1000"} 0
response_time_bucket{method="GetImageMetadata",le="1500"} 0
response_time_bucket{method="GetImageMetadata",le="2000"} 0
response_time_bucket{method="GetImageMetadata",le="2500"} 0
response_time_bucket{method="GetImageMetadata",le="3000"} 0
response_time_bucket{method="GetImageMetadata",le="3500"} 0
response_time_bucket{method="GetImageMetadata",le="4000"} 0
response_time_bucket{method="GetImageMetadata",le="4500"} 0
response_time_bucket{method="GetImageMetadata",le="5000"} 0
response_time_bucket{method="GetImageMetadata",le="5500"} 0
response_time_bucket{method="GetImageMetadata",le="6000"} 0
response_time_bucket{method="GetImageMetadata",le="6500"} 0
response_time_bucket{method="GetImageMetadata",le="7000"} 32
response_time_bucket{method="GetImageMetadata",le="7500"} 55
response_time_bucket{method="GetImageMetadata",le="8000"} 77
response_time_bucket{method="GetImageMetadata",le="8500"} 77
response_time_bucket{method="GetImageMetadata",le="9000"} 78
response_time_bucket{method="GetImageMetadata",le="9500"} 79
response_time_bucket{method="GetImageMetadata",le="10000"} 79
response_time_bucket{method="GetImageMetadata",le="15000"} 79
response_time_bucket{method="GetImageMetadata",le="30000"} 79
response_time_bucket{method="GetImageMetadata",le="+Inf"} 79
response_time_sum{method="Logout"} 5200.5342
response_time_count{method="Logout"} 39
response_time_bucket{method="Logout",le="1"} 0
response_time_bucket{method="Logout",le="2"} 0
response_time_bucket{method="Logout",le="3"} 0
response_time_bucket{method="Logout",le="4"} 0
response_time_bucket{method="Logout",le="5"} 0
response_time_bucket{method="Logout",le="6"} 0
response_time_bucket{method="Logout",le="7"} 0
response_time_bucket{method="Logout",le="8"} 0
response_time_bucket{method="Logout",le="9"} 0
response_time_bucket{method="Logout",le="10"} 28
response_time_bucket{method="Logout",le="20"} 37
response_time_bucket{method="Logout",le="30"} 39
response_time_bucket{method="Logout",le="40"} 39
response_time_bucket{method="Logout",le="50"} 39
response_time_bucket{method="Logout",le="60"} 39
response_time_bucket{method="Logout",le="70"} 39
response_time_bucket{method="Logout",le="80"} 39
response_time_bucket{method="Logout",le="90"} 39
response_time_bucket{method="Logout",le="100"} 39
response_time_bucket{method="Logout",le="200"} 39
response_time_bucket{method="Logout",le="300"} 39
response_time_bucket{method="Logout",le="400"} 39
response_time_bucket{method="Logout",le="500"} 39
response_time_bucket{method="Logout",le="600"} 39
response_time_bucket{method="Logout",le="700"} 39
response_time_bucket{method="Logout",le="800"} 39
response_time_bucket{method="Logout",le="900"} 39
response_time_bucket{method="Logout",le="1000"} 39
response_time_bucket{method="Logout",le="1500"} 39
response_time_bucket{method="Logout",le="2000"} 39
response_time_bucket{method="Logout",le="2500"} 39
response_time_bucket{method="Logout",le="3000"} 39
response_time_bucket{method="Logout",le="3500"} 39
response_time_bucket{method="Logout",le="4000"} 39
response_time_bucket{method="Logout",le="4500"} 39
response_time_bucket{method="Logout",le="5000"} 39
response_time_bucket{method="Logout",le="5500"} 39
response_time_bucket{method="Logout",le="6000"} 39
response_time_bucket{method="Logout",le="6500"} 39
response_time_bucket{method="Logout",le="7000"} 39
response_time_bucket{method="Logout",le="7500"} 39
response_time_bucket{method="Logout",le="8000"} 39
response_time_bucket{method="Logout",le="8500"} 39
response_time_bucket{method="Logout",le="9000"} 39
response_time_bucket{method="Logout",le="9500"} 39
response_time_bucket{method="Logout",le="10000"} 39
response_time_bucket{method="Logout",le="15000"} 39
response_time_bucket{method="Logout",le="30000"} 39
response_time_bucket{method="Logout",le="+Inf"} 39
response_time_sum{method="GetWorklistTree"} 85000.5342
response_time_count{method="GetWorklistTree"} 1
response_time_bucket{method="GetWorklistTree",le="1"} 0
response_time_bucket{method="GetWorklistTree",le="2"} 0
response_time_bucket{method="GetWorklistTree",le="3"} 0
response_time_bucket{method="GetWorklistTree",le="4"} 0
response_time_bucket{method="GetWorklistTree",le="5"} 0
response_time_bucket{method="GetWorklistTree",le="6"} 0
response_time_bucket{method="GetWorklistTree",le="7"} 0
response_time_bucket{method="GetWorklistTree",le="8"} 0
response_time_bucket{method="GetWorklistTree",le="9"} 0
response_time_bucket{method="GetWorklistTree",le="10"} 0
response_time_bucket{method="GetWorklistTree",le="20"} 0
response_time_bucket{method="GetWorklistTree",le="30"} 0
response_time_bucket{method="GetWorklistTree",le="40"} 0
response_time_bucket{method="GetWorklistTree",le="50"} 0
response_time_bucket{method="GetWorklistTree",le="60"} 0
response_time_bucket{method="GetWorklistTree",le="70"} 0
response_time_bucket{method="GetWorklistTree",le="80"} 0
response_time_bucket{method="GetWorklistTree",le="90"} 0
response_time_bucket{method="GetWorklistTree",le="100"} 0
response_time_bucket{method="GetWorklistTree",le="200"} 0
response_time_bucket{method="GetWorklistTree",le="300"} 0
response_time_bucket{method="GetWorklistTree",le="400"} 0
response_time_bucket{method="GetWorklistTree",le="500"} 0
response_time_bucket{method="GetWorklistTree",le="600"} 0
response_time_bucket{method="GetWorklistTree",le="700"} 0
response_time_bucket{method="GetWorklistTree",le="800"} 0
response_time_bucket{method="GetWorklistTree",le="900"} 0
response_time_bucket{method="GetWorklistTree",le="1000"} 0
response_time_bucket{method="GetWorklistTree",le="1500"} 0
response_time_bucket{method="GetWorklistTree",le="2000"} 0
response_time_bucket{method="GetWorklistTree",le="2500"} 0
response_time_bucket{method="GetWorklistTree",le="3000"} 0
response_time_bucket{method="GetWorklistTree",le="3500"} 0
response_time_bucket{method="GetWorklistTree",le="4000"} 0
response_time_bucket{method="GetWorklistTree",le="4500"} 0
response_time_bucket{method="GetWorklistTree",le="5000"} 0
response_time_bucket{method="GetWorklistTree",le="5500"} 0
response_time_bucket{method="GetWorklistTree",le="6000"} 0
response_time_bucket{method="GetWorklistTree",le="6500"} 0
response_time_bucket{method="GetWorklistTree",le="7000"} 0
response_time_bucket{method="GetWorklistTree",le="7500"} 0
response_time_bucket{method="GetWorklistTree",le="8000"} 0
response_time_bucket{method="GetWorklistTree",le="8500"} 1
response_time_bucket{method="GetWorklistTree",le="9000"} 1
response_time_bucket{method="GetWorklistTree",le="9500"} 1
response_time_bucket{method="GetWorklistTree",le="10000"} 1
response_time_bucket{method="GetWorklistTree",le="15000"} 1
response_time_bucket{method="GetWorklistTree",le="30000"} 1
response_time_bucket{method="GetWorklistTree",le="+Inf"} 1
response_time_sum{method="GetReportsAndThumbnails"} 2160000.5342
response_time_count{method="GetReportsAndThumbnails"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="1"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="2"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="3"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="4"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="5"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="6"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="7"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="8"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="9"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="10"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="20"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="30"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="40"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="50"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="60"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="70"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="80"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="90"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="100"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="200"} 59
response_time_bucket{method="GetReportsAndThumbnails",le="300"} 517
response_time_bucket{method="GetReportsAndThumbnails",le="400"} 537
response_time_bucket{method="GetReportsAndThumbnails",le="500"} 548
response_time_bucket{method="GetReportsAndThumbnails",le="600"} 603
response_time_bucket{method="GetReportsAndThumbnails",le="700"} 628
response_time_bucket{method="GetReportsAndThumbnails",le="800"} 629
response_time_bucket{method="GetReportsAndThumbnails",le="900"} 629
response_time_bucket{method="GetReportsAndThumbnails",le="1000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="1500"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="2000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="2500"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="3000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="3500"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="4000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="4500"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="5000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="5500"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="6000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="6500"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="7000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="7500"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="8000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="8500"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="9000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="9500"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="10000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="15000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="30000"} 631
response_time_bucket{method="GetReportsAndThumbnails",le="+Inf"} 631
response_time_sum{method="GetPatientHistory"} 61840000.5342
response_time_count{method="GetPatientHistory"} 1535
response_time_bucket{method="GetPatientHistory",le="1"} 0
response_time_bucket{method="GetPatientHistory",le="2"} 0
response_time_bucket{method="GetPatientHistory",le="3"} 0
response_time_bucket{method="GetPatientHistory",le="4"} 0
response_time_bucket{method="GetPatientHistory",le="5"} 0
response_time_bucket{method="GetPatientHistory",le="6"} 0
response_time_bucket{method="GetPatientHistory",le="7"} 0
response_time_bucket{method="GetPatientHistory",le="8"} 0
response_time_bucket{method="GetPatientHistory",le="9"} 0
response_time_bucket{method="GetPatientHistory",le="10"} 0
response_time_bucket{method="GetPatientHistory",le="20"} 0
response_time_bucket{method="GetPatientHistory",le="30"} 0
response_time_bucket{method="GetPatientHistory",le="40"} 0
response_time_bucket{method="GetPatientHistory",le="50"} 0
response_time_bucket{method="GetPatientHistory",le="60"} 0
response_time_bucket{method="GetPatientHistory",le="70"} 0
response_time_bucket{method="GetPatientHistory",le="80"} 0
response_time_bucket{method="GetPatientHistory",le="90"} 0
response_time_bucket{method="GetPatientHistory",le="100"} 0
response_time_bucket{method="GetPatientHistory",le="200"} 0
response_time_bucket{method="GetPatientHistory",le="300"} 0
response_time_bucket{method="GetPatientHistory",le="400"} 0
response_time_bucket{method="GetPatientHistory",le="500"} 0
response_time_bucket{method="GetPatientHistory",le="600"} 0
response_time_bucket{method="GetPatientHistory",le="700"} 0
response_time_bucket{method="GetPatientHistory",le="800"} 0
response_time_bucket{method="GetPatientHistory",le="900"} 0
response_time_bucket{method="GetPatientHistory",le="1000"} 0
response_time_bucket{method="GetPatientHistory",le="1500"} 0
response_time_bucket{method="GetPatientHistory",le="2000"} 0
response_time_bucket{method="GetPatientHistory",le="2500"} 0
response_time_bucket{method="GetPatientHistory",le="3000"} 0
response_time_bucket{method="GetPatientHistory",le="3500"} 0
response_time_bucket{method="GetPatientHistory",le="4000"} 1494
response_time_bucket{method="GetPatientHistory",le="4500"} 1508
response_time_bucket{method="GetPatientHistory",le="5000"} 1527
response_time_bucket{method="GetPatientHistory",le="5500"} 1529
response_time_bucket{method="GetPatientHistory",le="6000"} 1530
response_time_bucket{method="GetPatientHistory",le="6500"} 1534
response_time_bucket{method="GetPatientHistory",le="7000"} 1535
response_time_bucket{method="GetPatientHistory",le="7500"} 1535
response_time_bucket{method="GetPatientHistory",le="8000"} 1535
response_time_bucket{method="GetPatientHistory",le="8500"} 1535
response_time_bucket{method="GetPatientHistory",le="9000"} 1535
response_time_bucket{method="GetPatientHistory",le="9500"} 1535
response_time_bucket{method="GetPatientHistory",le="10000"} 1535
response_time_bucket{method="GetPatientHistory",le="15000"} 1535
response_time_bucket{method="GetPatientHistory",le="30000"} 1535
response_time_bucket{method="GetPatientHistory",le="+Inf"} 1535
response_time_sum{method="GetLanguage"} 19070.5342
response_time_count{method="GetLanguage"} 450
response_time_bucket{method="GetLanguage",le="1"} 0
response_time_bucket{method="GetLanguage",le="2"} 0
response_time_bucket{method="GetLanguage",le="3"} 0
response_time_bucket{method="GetLanguage",le="4"} 395
response_time_bucket{method="GetLanguage",le="5"} 401
response_time_bucket{method="GetLanguage",le="6"} 448
response_time_bucket{method="GetLanguage",le="7"} 449
response_time_bucket{method="GetLanguage",le="8"} 450
response_time_bucket{method="GetLanguage",le="9"} 450
response_time_bucket{method="GetLanguage",le="10"} 450
response_time_bucket{method="GetLanguage",le="20"} 450
response_time_bucket{method="GetLanguage",le="30"} 450
response_time_bucket{method="GetLanguage",le="40"} 450
response_time_bucket{method="GetLanguage",le="50"} 450
response_time_bucket{method="GetLanguage",le="60"} 450
response_time_bucket{method="GetLanguage",le="70"} 450
response_time_bucket{method="GetLanguage",le="80"} 450
response_time_bucket{method="GetLanguage",le="90"} 450
response_time_bucket{method="GetLanguage",le="100"} 450
response_time_bucket{method="GetLanguage",le="200"} 450
response_time_bucket{method="GetLanguage",le="300"} 450
response_time_bucket{method="GetLanguage",le="400"} 450
response_time_bucket{method="GetLanguage",le="500"} 450
response_time_bucket{method="GetLanguage",le="600"} 450
response_time_bucket{method="GetLanguage",le="700"} 450
response_time_bucket{method="GetLanguage",le="800"} 450
response_time_bucket{method="GetLanguage",le="900"} 450
response_time_bucket{method="GetLanguage",le="1000"} 450
response_time_bucket{method="GetLanguage",le="1500"} 450
response_time_bucket{method="GetLanguage",le="2000"} 450
response_time_bucket{method="GetLanguage",le="2500"} 450
response_time_bucket{method="GetLanguage",le="3000"} 450
response_time_bucket{method="GetLanguage",le="3500"} 450
response_time_bucket{method="GetLanguage",le="4000"} 450
response_time_bucket{method="GetLanguage",le="4500"} 450
response_time_bucket{method="GetLanguage",le="5000"} 450
response_time_bucket{method="GetLanguage",le="5500"} 450
response_time_bucket{method="GetLanguage",le="6000"} 450
response_time_bucket{method="GetLanguage",le="6500"} 450
response_time_bucket{method="GetLanguage",le="7000"} 450
response_time_bucket{method="GetLanguage",le="7500"} 450
response_time_bucket{method="GetLanguage",le="8000"} 450
response_time_bucket{method="GetLanguage",le="8500"} 450
response_time_bucket{method="GetLanguage",le="9000"} 450
response_time_bucket{method="GetLanguage",le="9500"} 450
response_time_bucket{method="GetLanguage",le="10000"} 450
response_time_bucket{method="GetLanguage",le="15000"} 450
response_time_bucket{method="GetLanguage",le="30000"} 450
response_time_bucket{method="GetLanguage",le="+Inf"} 450
response_time_sum{method="Logon"} 76670000.5342
response_time_count{method="Logon"} 1121
response_time_bucket{method="Logon",le="1"} 0
response_time_bucket{method="Logon",le="2"} 0
response_time_bucket{method="Logon",le="3"} 0
response_time_bucket{method="Logon",le="4"} 0
response_time_bucket{method="Logon",le="5"} 0
response_time_bucket{method="Logon",le="6"} 0
response_time_bucket{method="Logon",le="7"} 0
response_time_bucket{method="Logon",le="8"} 0
response_time_bucket{method="Logon",le="9"} 0
response_time_bucket{method="Logon",le="10"} 0
response_time_bucket{method="Logon",le="20"} 0
response_time_bucket{method="Logon",le="30"} 0
response_time_bucket{method="Logon",le="40"} 0
response_time_bucket{method="Logon",le="50"} 0
response_time_bucket{method="Logon",le="60"} 0
response_time_bucket{method="Logon",le="70"} 0
response_time_bucket{method="Logon",le="80"} 0
response_time_bucket{method="Logon",le="90"} 0
response_time_bucket{method="Logon",le="100"} 0
response_time_bucket{method="Logon",le="200"} 0
response_time_bucket{method="Logon",le="300"} 0
response_time_bucket{method="Logon",le="400"} 0
response_time_bucket{method="Logon",le="500"} 0
response_time_bucket{method="Logon",le="600"} 0
response_time_bucket{method="Logon",le="700"} 0
response_time_bucket{method="Logon",le="800"} 0
response_time_bucket{method="Logon",le="900"} 0
response_time_bucket{method="Logon",le="1000"} 0
response_time_bucket{method="Logon",le="1500"} 0
response_time_bucket{method="Logon",le="2000"} 0
response_time_bucket{method="Logon",le="2500"} 0
response_time_bucket{method="Logon",le="3000"} 0
response_time_bucket{method="Logon",le="3500"} 0
response_time_bucket{method="Logon",le="4000"} 0
response_time_bucket{method="Logon",le="4500"} 0
response_time_bucket{method="Logon",le="5000"} 0
response_time_bucket{method="Logon",le="5500"} 0
response_time_bucket{method="Logon",le="6000"} 0
response_time_bucket{method="Logon",le="6500"} 673
response_time_bucket{method="Logon",le="7000"} 966
response_time_bucket{method="Logon",le="7500"} 1076
response_time_bucket{method="Logon",le="8000"} 1087
response_time_bucket{method="Logon",le="8500"} 1090
response_time_bucket{method="Logon",le="9000"} 1098
response_time_bucket{method="Logon",le="9500"} 1116
response_time_bucket{method="Logon",le="10000"} 1119
response_time_bucket{method="Logon",le="15000"} 1121
response_time_bucket{method="Logon",le="30000"} 1121
response_time_bucket{method="Logon",le="+Inf"} 1121
response_time_sum{method="Search"} 81670000.5342
response_time_count{method="Search"} 1333
response_time_bucket{method="Search",le="1"} 0
response_time_bucket{method="Search",le="2"} 0
response_time_bucket{method="Search",le="3"} 0
response_time_bucket{method="Search",le="4"} 0
response_time_bucket{method="Search",le="5"} 0
response_time_bucket{method="Search",le="6"} 0
response_time_bucket{method="Search",le="7"} 0
response_time_bucket{method="Search",le="8"} 0
response_time_bucket{method="Search",le="9"} 0
response_time_bucket{method="Search",le="10"} 0
response_time_bucket{method="Search",le="20"} 0
response_time_bucket{method="Search",le="30"} 0
response_time_bucket{method="Search",le="40"} 0
response_time_bucket{method="Search",le="50"} 0
response_time_bucket{method="Search",le="60"} 0
response_time_bucket{method="Search",le="70"} 0
response_time_bucket{method="Search",le="80"} 0
response_time_bucket{method="Search",le="90"} 0
response_time_bucket{method="Search",le="100"} 0
response_time_bucket{method="Search",le="200"} 0
response_time_bucket{method="Search",le="300"} 0
response_time_bucket{method="Search",le="400"} 0
response_time_bucket{method="Search",le="500"} 0
response_time_bucket{method="Search",le="600"} 0
response_time_bucket{method="Search",le="700"} 0
response_time_bucket{method="Search",le="800"} 0
response_time_bucket{method="Search",le="900"} 0
response_time_bucket{method="Search",le="1000"} 0
response_time_bucket{method="Search",le="1500"} 0
response_time_bucket{method="Search",le="2000"} 0
response_time_bucket{method="Search",le="2500"} 0
response_time_bucket{method="Search",le="3000"} 0
response_time_bucket{method="Search",le="3500"} 0
response_time_bucket{method="Search",le="4000"} 0
response_time_bucket{method="Search",le="4500"} 0
response_time_bucket{method="Search",le="5000"} 224
response_time_bucket{method="Search",le="5500"} 539
response_time_bucket{method="Search",le="6000"} 760
response_time_bucket{method="Search",le="6500"} 1133
response_time_bucket{method="Search",le="7000"} 1136
response_time_bucket{method="Search",le="7500"} 1263
response_time_bucket{method="Search",le="8000"} 1280
response_time_bucket{method="Search",le="8500"} 1328
response_time_bucket{method="Search",le="9000"} 1330
response_time_bucket{method="Search",le="9500"} 1333
response_time_bucket{method="Search",le="10000"} 1333
response_time_bucket{method="Search",le="15000"} 1333
response_time_bucket{method="Search",le="30000"} 1333
response_time_bucket{method="Search",le="+Inf"} 1333
response_time_sum{method="GetVersionInfo"} 20.5342
response_time_count{method="GetVersionInfo"} 1
response_time_bucket{method="GetVersionInfo",le="1"} 0
response_time_bucket{method="GetVersionInfo",le="2"} 1
response_time_bucket{method="GetVersionInfo",le="3"} 1
response_time_bucket{method="GetVersionInfo",le="4"} 1
response_time_bucket{method="GetVersionInfo",le="5"} 1
response_time_bucket{method="GetVersionInfo",le="6"} 1
response_time_bucket{method="GetVersionInfo",le="7"} 1
response_time_bucket{method="GetVersionInfo",le="8"} 1
response_time_bucket{method="GetVersionInfo",le="9"} 1
response_time_bucket{method="GetVersionInfo",le="10"} 1
response_time_bucket{method="GetVersionInfo",le="20"} 1
response_time_bucket{method="GetVersionInfo",le="30"} 1
response_time_bucket{method="GetVersionInfo",le="40"} 1
response_time_bucket{method="GetVersionInfo",le="50"} 1
response_time_bucket{method="GetVersionInfo",le="60"} 1
response_time_bucket{method="GetVersionInfo",le="70"} 1
response_time_bucket{method="GetVersionInfo",le="80"} 1
response_time_bucket{method="GetVersionInfo",le="90"} 1
response_time_bucket{method="GetVersionInfo",le="100"} 1
response_time_bucket{method="GetVersionInfo",le="200"} 1
response_time_bucket{method="GetVersionInfo",le="300"} 1
response_time_bucket{method="GetVersionInfo",le="400"} 1
response_time_bucket{method="GetVersionInfo",le="500"} 1
response_time_bucket{method="GetVersionInfo",le="600"} 1
response_time_bucket{method="GetVersionInfo",le="700"} 1
response_time_bucket{method="GetVersionInfo",le="800"} 1
response_time_bucket{method="GetVersionInfo",le="900"} 1
response_time_bucket{method="GetVersionInfo",le="1000"} 1
response_time_bucket{method="GetVersionInfo",le="1500"} 1
response_time_bucket{method="GetVersionInfo",le="2000"} 1
response_time_bucket{method="GetVersionInfo",le="2500"} 1
response_time_bucket{method="GetVersionInfo",le="3000"} 1
response_time_bucket{method="GetVersionInfo",le="3500"} 1
response_time_bucket{method="GetVersionInfo",le="4000"} 1
response_time_bucket{method="GetVersionInfo",le="4500"} 1
