# HELP response_time Milliseconds in total to for UniView Server to respond the client requests.
# TYPE response_time histogram
response_time_sum{method="GetPatient"} +Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf0.5342
response_time_bucket{method="GetImageMetadata",le="6"} 547
response_time_bucket{method="GetImageMetadata",le="7"} 561
response_time_bucket{method="GetImageMetadata",le="8"} 566
response_time_bucket{method="GetImageMetadata",le="9"} 566
response_time_bucket{method="GetImageMetadata",le="10"} 566
response_time_bucket{method="GetImageMetadata",le="20"} 566
response_time_bucket{method="GetImageMetadata",le="30"} 566
response_time_bucket{method="GetImageMetadata",le="40"} 566
response_time_bucket{method="GetImageMetadata",le="50"} 566
response_time_bucket{method="GetImageMetadata",le="60"} 566
response_time_bucket{method="GetImageMetadata",le="70"} 566
response_time_bucket{method="GetImageMetadata",le="80"} 566
response_time_bucket{method="GetImageMetadata",le="90"} 566
response_time_bucket{method="GetImageMetadata",le="100"} 566
response_time_bucket{method="GetImageMetadata",le="200"} 566
response_time_bucket{method="GetImageMetadata",le="300"} 566
response_time_bucket{method="GetImageMetadata",le="400"} 566
response_time_bucket{method="GetImageMetadata",le="500"} 566
response_time_bucket{method="GetImageMetadata",le="600"} 566
response_time_bucket{method="GetImageMetadata",le="700"} 566
response_time_bucket{method="GetImageMetadata",le="800"} 566
response_time_bucket{method="GetImageMetadata",le="900"} 566
response_time_bucket{method="GetImageMetadata",le="1000"} 566
response_time_bucket{method="GetImageMetadata",le="1500"} 566
response_time_bucket{method="GetImageMetadata",le="2000"} 566
response_time_bucket{method="GetImageMetadata",le="2500"} 566
response_time_bucket{method="GetImageMetadata",le="3000"} 566
response_time_bucket{method="GetImageMetadata",le="3500"} 566
response_time_bucket{method="GetImageMetadata",le="4000"} 566
response_time_bucket{method="GetImageMetadata",le="4500"} 566
response_time_bucket{method="GetImageMetadata",le="5000"} 566
response_time_bucket{method="GetImageMetadata",le="5500"} 566
response_time_bucket{method="GetImageMetadata",le="6000"} 566
response_time_bucket{method="GetImageMetadata",le="6500"} 566
response_time_bucket{method="GetImageMetadata",le="7000"} 566
response_time_bucket{method="GetImageMetadata",le="7500"} 566
response_time_bucket{method="GetImageMetadata",le="8000"} 566
response_time_bucket{method="GetImageMetadata",le="8500"} 566
response_time_bucket{method="GetImageMetadata",le="9000"} 566
response_time_bucket{method="GetImageMetadata",le="9500"} 566
response_time_bucket{method="GetImageMetadata",le="10000"} 566
response_time_bucket{method="GetImageMetadata",le="15000"} 566
response_time_bucket{method="GetImageMetadata",le="30000"} 566
response_time_bucket{method="GetImageMetadata",le="+Inf"} 566
response_time_sum{method="Logout"} 1642600.5342
response_time_count{method="Logout"} 979
response_time_bucket{method="Logout",le="1"} 0
response_time_bucket{method="Logout",le="2"} 0
response_time_bucket{method="Logout",le="3"} 0
response_time_bucket{method="Logout",le="4"} 0
response_time_bucket{method="Logout",le="5"} 0
response_time_bucket{method="Logout",le="6"} 0
response_time_bucket{method="Logout",le="7"} 0
response_time_bucket{method="Logout",le="8"} 0
response_time_bucket{method="Logout",le="9"} 0
response_time_bucket{method="Logout",le="10"} 0
response_time_bucket{method="Logout",le="20"} 0
response_time_bucket{method="Logout",le="30"} 0
response_time_bucket{method="Logout",le="40"} 0
response_time_bucket{method="Logout",le="50"} 0
response_time_bucket{method="Logout",le="60"} 0
response_time_bucket{method="Logout",le="70"} 0
response_time_bucket{method="Logout",le="80"} 398
response_time_bucket{method="Logout",le="90"} 436
response_time_bucket{method="Logout",le="100"} 658
response_time_bucket{method="Logout",le="200"} 819
response_time_bucket{method="Logout",le="300"} 855
response_time_bucket{method="Logout",le="400"} 902
response_time_bucket{method="Logout",le="500"} 927
response_time_bucket{method="Logout",le="600"} 975
response_time_bucket{method="Logout",le="700"} 977
response_time_bucket{method="Logout",le="800"} 978
response_time_bucket{method="Logout",le="900"} 978
response_time_bucket{method="Logout",le="1000"} 978
response_time_bucket{method="Logout",le="1500"} 979
response_time_bucket{method="Logout",le="2000"} 979
response_time_bucket{method="Logout",le="2500"} 979
response_time_bucket{method="Logout",le="3000"} 979
response_time_bucket{method="Logout",le="3500"} 979
response_time_bucket{method="Logout",le="4000"} 979
response_time_bucket{method="Logout",le="4500"} 979
response_time_bucket{method="Logout",le="5000"} 979
response_time_bucket{method="Logout",le="5500"} 979
response_time_bucket{method="Logout",le="6000"} 979
response_time_bucket{method="Logout",le="6500"} 979
response_time_bucket{method="Logout",le="7000"} 979
response_time_bucket{method="Logout",le="7500"} 979
response_time_bucket{method="Logout",le="8000"} 979
response_time_bucket{method="Logout",le="8500"} 979
response_time_bucket{method="Logout",le="9000"} 979
response_time_bucket{method="Logout",le="9500"} 979
response_time_bucket{method="Logout",le="10000"} 979
response_time_bucket{method="Logout",le="15000"} 979
response_time_bucket{method="Logout",le="30000"} 979
response_time_bucket{method="Logout",le="+Inf"} 979
response_time_sum{method="GetWorklistTree"} 15690.5342
response_time_count{method="GetWorklistTree"} 132
response_time_bucket{method="GetWorklistTree",le="1"} 0
response_time_bucket{method="GetWorklistTree",le="2"} 0
response_time_bucket{method="GetWorklistTree",le="3"} 0
response_time_bucket{method="GetWorklistTree",le="4"} 0
response_time_bucket{method="GetWorklistTree",le="5"} 0
response_time_bucket{method="GetWorklistTree",le="6"} 0
response_time_bucket{method="GetWorklistTree",le="7"} 47
response_time_bucket{method="GetWorklistTree",le="8"} 81
response_time_bucket{method="GetWorklistTree",le="9"} 93
response_time_bucket{method="GetWorklistTree",le="10"} 112
response_time_bucket{method="GetWorklistTree",le="20"} 114
response_time_bucket{method="GetWorklistTree",le="30"} 126
response_time_bucket{method="GetWorklistTree",le="40"} 131
response_time_bucket{method="GetWorklistTree",le="50"} 131
response_time_bucket{method="GetWorklistTree",le="60"} 131
response_time_bucket{method="GetWorklistTree",le="70"} 132
response_time_bucket{method="GetWorklistTree",le="80"} 132
response_time_bucket{method="GetWorklistTree",le="90"} 132
response_time_bucket{method="GetWorklistTree",le="100"} 132
response_time_bucket{method="GetWorklistTree",le="200"} 132
response_time_bucket{method="GetWorklistTree",le="300"} 132
response_time_bucket{method="GetWorklistTree",le="400"} 132
response_time_bucket{method="GetWorklistTree",le="500"} 132
response_time_bucket{method="GetWorklistTree",le="600"} 132
response_time_bucket{method="GetWorklistTree",le="700"} 132
response_time_bucket{method="GetWorklistTree",le="800"} 132
response_time_bucket{method="GetWorklistTree",le="900"} 132
response_time_bucket{method="GetWorklistTree",le="1000"} 132
response_time_bucket{method="GetWorklistTree",le="1500"} 132
response_time_bucket{method="GetWorklistTree",le="2000"} 132
response_time_bucket{method="GetWorklistTree",le="2500"} 132
response_time_bucket{method="GetWorklistTree",le="3000"} 132
response_time_bucket{method="GetWorklistTree",le="3500"} 132
response_time_bucket{method="GetWorklistTree",le="4000"} 132
response_time_bucket{method="GetWorklistTree",le="4500"} 132
response_time_bucket{method="GetWorklistTree",le="5000"} 132
response_time_bucket{method="GetWorklistTree",le="5500"} 132
response_time_bucket{method="GetWorklistTree",le="6000"} 132
response_time_bucket{method="GetWorklistTree",le="6500"} 132
response_time_bucket{method="GetWorklistTree",le="7000"} 132
response_time_bucket{method="GetWorklistTree",le="7500"} 132
response_time_bucket{method="GetWorklistTree",le="8000"} 132
response_time_bucket{method="GetWorklistTree",le="8500"} 132
response_time_bucket{method="GetWorklistTree",le="9000"} 132
response_time_bucket{method="GetWorklistTree",le="9500"} 132
response_time_bucket{method="GetWorklistTree",le="10000"} 132
response_time_bucket{method="GetWorklistTree",le="15000"} 132
response_time_bucket{method="GetWorklistTree",le="30000"} 132
response_time_bucket{method="GetWorklistTree",le="+Inf"} 132
response_time_sum{method="GetReportsAndThumbnails"} 3737000.5342
response_time_count{method="GetReportsAndThumbnails"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="1"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="2"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="3"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="4"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="5"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="6"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="7"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="8"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="9"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="10"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="20"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="30"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="40"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="50"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="60"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="70"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="80"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="90"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="100"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="200"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="300"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="400"} 249
response_time_bucket{method="GetReportsAndThumbnails",le="500"} 326
response_time_bucket{method="GetReportsAndThumbnails",le="600"} 388
response_time_bucket{method="GetReportsAndThumbnails",le="700"} 594
response_time_bucket{method="GetReportsAndThumbnails",le="800"} 646
response_time_bucket{method="GetReportsAndThumbnails",le="900"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="1000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="1500"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="2000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="2500"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="3000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="3500"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="4000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="4500"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="5000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="5500"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="6000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="6500"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="7000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="7500"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="8000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="8500"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="9000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="9500"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="10000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="15000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="30000"} 660
response_time_bucket{method="GetReportsAndThumbnails",le="+Inf"} 660
response_time_sum{method="GetPatientHistory"} 254950000.5342
response_time_count{method="GetPatientHistory"} 1156
response_time_bucket{method="GetPatientHistory",le="1"} 0
response_time_bucket{method="GetPatientHistory",le="2"} 0
response_time_bucket{method="GetPatientHistory",le="3"} 0
response_time_bucket{method="GetPatientHistory",le="4"} 0
response_time_bucket{method="GetPatientHistory",le="5"} 0
response_time_bucket{method="GetPatientHistory",le="6"} 0
response_time_bucket{method="GetPatientHistory",le="7"} 0
response_time_bucket{method="GetPatientHistory",le="8"} 0
response_time_bucket{method="GetPatientHistory",le="9"} 0
response_time_bucket{method="GetPatientHistory",le="10"} 0
response_time_bucket{method="GetPatientHistory",le="20"} 0
response_time_bucket{method="GetPatientHistory",le="30"} 0
response_time_bucket{method="GetPatientHistory",le="40"} 0
response_time_bucket{method="GetPatientHistory",le="50"} 0
response_time_bucket{method="GetPatientHistory",le="60"} 0
response_time_bucket{method="GetPatientHistory",le="70"} 0
response_time_bucket{method="GetPatientHistory",le="80"} 0
response_time_bucket{method="GetPatientHistory",le="90"} 0
response_time_bucket{method="GetPatientHistory",le="100"} 0
response_time_bucket{method="GetPatientHistory",le="200"} 0
response_time_bucket{method="GetPatientHistory",le="300"} 0
response_time_bucket{method="GetPatientHistory",le="400"} 0
response_time_bucket{method="GetPatientHistory",le="500"} 0
response_time_bucket{method="GetPatientHistory",le="600"} 0
response_time_bucket{method="GetPatientHistory",le="700"} 0
response_time_bucket{method="GetPatientHistory",le="800"} 0
response_time_bucket{method="GetPatientHistory",le="900"} 0
response_time_bucket{method="GetPatientHistory",le="1000"} 0
response_time_bucket{method="GetPatientHistory",le="1500"} 0
response_time_bucket{method="GetPatientHistory",le="2000"} 0
response_time_bucket{method="GetPatientHistory",le="2500"} 0
response_time_bucket{method="GetPatientHistory",le="3000"} 0
response_time_bucket{method="GetPatientHistory",le="3500"} 0
response_time_bucket{method="GetPatientHistory",le="4000"} 0
response_time_bucket{method="GetPatientHistory",le="4500"} 0
response_time_bucket{method="GetPatientHistory",le="5000"} 0
response_time_bucket{method="GetPatientHistory",le="5500"} 0
response_time_bucket{method="GetPatientHistory",le="6000"} 0
response_time_bucket{method="GetPatientHistory",le="6500"} 0
response_time_bucket{method="GetPatientHistory",le="7000"} 0
response_time_bucket{method="GetPatientHistory",le="7500"} 0
response_time_bucket{method="GetPatientHistory",le="8000"} 0
response_time_bucket{method="GetPatientHistory",le="8500"} 0
response_time_bucket{method="GetPatientHistory",le="9000"} 0
response_time_bucket{method="GetPatientHistory",le="9500"} 0
response_time_bucket{method="GetPatientHistory",le="10000"} 358
response_time_bucket{method="GetPatientHistory",le="15000"} 483
response_time_bucket{method="GetPatientHistory",le="30000"} 1151
response_time_bucket{method="GetPatientHistory",le="+Inf"} 1156
response_time_sum{method="GetLanguage"} 12442000.5342
response_time_count{method="GetLanguage"} 2899
response_time_bucket{method="GetLanguage",le="1"} 0
response_time_bucket{method="GetLanguage",le="2"} 0
response_time_bucket{method="GetLanguage",le="3"} 0
response_time_bucket{method="GetLanguage",le="4"} 0
response_time_bucket{method="GetLanguage",le="5"} 0
response_time_bucket{method="GetLanguage",le="6"} 0
response_time_bucket{method="GetLanguage",le="7"} 0
response_time_bucket{method="GetLanguage",le="8"} 0
response_time_bucket{method="GetLanguage",le="9"} 0
response_time_bucket{method="GetLanguage",le="10"} 0
response_time_bucket{method="GetLanguage",le="20"} 0
response_time_bucket{method="GetLanguage",le="30"} 0
response_time_bucket{method="GetLanguage",le="40"} 0
response_time_bucket{method="GetLanguage",le="50"} 0
response_time_bucket{method="GetLanguage",le="60"} 0
response_time_bucket{method="GetLanguage",le="70"} 0
response_time_bucket{method="GetLanguage",le="80"} 0
response_time_bucket{method="GetLanguage",le="90"} 0
response_time_bucket{method="GetLanguage",le="100"} 0
response_time_bucket{method="GetLanguage",le="200"} 0
response_time_bucket{method="GetLanguage",le="300"} 0
response_time_bucket{method="GetLanguage",le="400"} 2625
response_time_bucket{method="GetLanguage",le="500"} 2627
response_time_bucket{method="GetLanguage",le="600"} 2710
response_time_bucket{method="GetLanguage",le="700"} 2836
response_time_bucket{method="GetLanguage",le="800"} 2892
response_time_bucket{method="GetLanguage",le="900"} 2893
response_time_bucket{method="GetLanguage",le="1000"} 2896
response_time_bucket{method="GetLanguage",le="1500"} 2898
response_time_bucket{method="GetLanguage",le="2000"} 2898
response_time_bucket{method="GetLanguage",le="2500"} 2898
response_time_bucket{method="GetLanguage",le="3000"} 2898
response_time_bucket{method="GetLanguage",le="3500"} 2899
response_time_bucket{method="GetLanguage",le="4000"} 2899
response_time_bucket{method="GetLanguage",le="4500"} 2899
response_time_bucket{method="GetLanguage",le="5000"} 2899
response_time_bucket{method="GetLanguage",le="5500"} 2899
response_time_bucket{method="GetLanguage",le="6000"} 2899
response_time_bucket{method="GetLanguage",le="6500"} 2899
response_time_bucket{method="GetLanguage",le="7000"} 2899
response_time_bucket{method="GetLanguage",le="7500"} 2899
response_time_bucket{method="GetLanguage",le="8000"} 2899
response_time_bucket{method="GetLanguage",le="8500"} 2899
response_time_bucket{method="GetLanguage",le="9000"} 2899
response_time_bucket{method="GetLanguage",le="9500"} 2899
response_time_bucket{method="GetLanguage",le="10000"} 2899
response_time_bucket{method="GetLanguage",le="15000"} 2899
response_time_bucket{method="GetLanguage",le="30000"} 2899
response_time_bucket{method="GetLanguage",le="+Inf"} 2899
response_time_sum{method="Logon"} 27750000.5342
response_time_count{method="Logon"} 201
response_time_bucket{method="Logon",le="1"} 0
response_time_bucket{method="Logon",le="2"} 0
response_time_bucket{method="Logon",le="3"} 0
response_time_bucket{method="Logon",le="4"} 0
response_time_bucket{method="Logon",le="5"} 0
response_time_bucket{method="Logon",le="6"} 0
response_time_bucket{method="Logon",le="7"} 0
response_time_bucket{method="Logon",le="8"} 0
response_time_bucket{method="Logon",le="9"} 0
response_time_bucket{method="Logon",le="10"} 0
response_time_bucket{method="Logon",le="20"} 0
response_time_bucket{method="Logon",le="30"} 0
response_time_bucket{method="Logon",le="40"} 0
response_time_bucket{method="Logon",le="50"} 0
response_time_bucket{method="Logon",le="60"} 0
response_time_bucket{method="Logon",le="70"} 0
response_time_bucket{method="Logon",le="80"} 0
response_time_bucket{method="Logon",le="90"} 0
response_time_bucket{method="Logon",le="100"} 0
response_time_bucket{method="Logon",le="200"} 0
response_time_bucket{method="Logon",le="300"} 0
response_time_bucket{method="Logon",le="400"} 0
response_time_bucket{method="Logon",le="500"} 0
response_time_bucket{method="Logon",le="600"} 0
response_time_bucket{method="Logon",le="700"} 0
response_time_bucket{method="Logon",le="800"} 0
response_time_bucket{method="Logon",le="900"} 0
response_time_bucket{method="Logon",le="1000"} 0
response_time_bucket{method="Logon",le="1500"} 0
response_time_bucket{method="Logon",le="2000"} 0
response_time_bucket{method="Logon",le="2500"} 0
response_time_bucket{method="Logon",le="3000"} 0
response_time_bucket{method="Logon",le="3500"} 0
response_time_bucket{method="Logon",le="4000"} 0
response_time_bucket{method="Logon",le="4500"} 0
response_time_bucket{method="Logon",le="5000"} 0
response_time_bucket{method="Logon",le="5500"} 0
response_time_bucket{method="Logon",le="6000"} 0
response_time_bucket{method="Logon",le="6500"} 0
response_time_bucket{method="Logon",le="7000"} 0
response_time_bucket{method="Logon",le="7500"} 0
response_time_bucket{method="Logon",le="8000"} 0
response_time_bucket{method="Logon",le="8500"} 0
response_time_bucket{method="Logon",le="9000"} 0
response_time_bucket{method="Logon",le="9500"} 0
response_time_bucket{method="Logon",le="10000"} 0
response_time_bucket{method="Logon",le="15000"} 139
response_time_bucket{method="Logon",le="30000"} 162
response_time_bucket{method="Logon",le="+Inf"} 201
response_time_sum{method="Search"} 145700.5342
response_time_count{method="Search"} 329
response_time_bucket{method="Search",le="1"} 0
response_time_bucket{method="Search",le="2"} 0
response_time_bucket{method="Search",le="3"} 0
response_time_bucket{method="Search",le="4"} 0
response_time_bucket{method="Search",le="5"} 0
response_time_bucket{method="Search",le="6"} 0
response_time_bucket{method="Search",le="7"} 0
response_time_bucket{method="Search",le="8"} 0
response_time_bucket{method="Search",le="9"} 0
response_time_bucket{method="Search",le="10"} 0
response_time_bucket{method="Search",le="20"} 0
response_time_bucket{method="Search",le="30"} 0
response_time_bucket{method="Search",le="40"} 248
response_time_bucket{method="Search",le="50"} 281
response_time_bucket{method="Search",le="60"} 321
response_time_bucket{method="Search",le="70"} 327
response_time_bucket{method="Search",le="80"} 328
response_time_bucket{method="Search",le="90"} 328
response_time_bucket{method="Search",le="100"} 329
response_time_bucket{method="Search",le="200"} 329
response_time_bucket{method="Search",le="300"} 329
response_time_bucket{method="Search",le="400"} 329
response_time_bucket{method="Search",le="500"} 329
response_time_bucket{method="Search",le="600"} 329
response_time_bucket{method="Search",le="700"} 329
