# HELP response_time Milliseconds in total to for UniView Server to respond the client requests.
# TYPE response_time histogram
response_time_sum{method="GetPatient"} +Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf0.5342
response_time_bucket{method="GetImageMetadata",le="2000"} 505
response_time_bucket{method="GetImageMetadata",le="2500"} 505
response_time_bucket{method="GetImageMetadata",le="3000"} 505
response_time_bucket{method="GetImageMetadata",le="3500"} 505
response_time_bucket{method="GetImageMetadata",le="4000"} 505
response_time_bucket{method="GetImageMetadata",le="4500"} 505
response_time_bucket{method="GetImageMetadata",le="5000"} 505
response_time_bucket{method="GetImageMetadata",le="5500"} 505
response_time_bucket{method="GetImageMetadata",le="6000"} 505
response_time_bucket{method="GetImageMetadata",le="6500"} 505
response_time_bucket{method="GetImageMetadata",le="7000"} 505
response_time_bucket{method="GetImageMetadata",le="7500"} 505
response_time_bucket{method="GetImageMetadata",le="8000"} 505
response_time_bucket{method="GetImageMetadata",le="8500"} 505
response_time_bucket{method="GetImageMetadata",le="9000"} 505
response_time_bucket{method="GetImageMetadata",le="9500"} 505
response_time_bucket{method="GetImageMetadata",le="10000"} 505
response_time_bucket{method="GetImageMetadata",le="15000"} 505
response_time_bucket{method="GetImageMetadata",le="30000"} 505
response_time_bucket{method="GetImageMetadata",le="+Inf"} 505
response_time_sum{method="Logout"} 65910000.5342
response_time_count{method="Logout"} 1281
response_time_bucket{method="Logout",le="1"} 0
response_time_bucket{method="Logout",le="2"} 0
response_time_bucket{method="Logout",le="3"} 0
response_time_bucket{method="Logout",le="4"} 0
response_time_bucket{method="Logout",le="5"} 0
response_time_bucket{method="Logout",le="6"} 0
response_time_bucket{method="Logout",le="7"} 0
response_time_bucket{method="Logout",le="8"} 0
response_time_bucket{method="Logout",le="9"} 0
response_time_bucket{method="Logout",le="10"} 0
response_time_bucket{method="Logout",le="20"} 0
response_time_bucket{method="Logout",le="30"} 0
response_time_bucket{method="Logout",le="40"} 0
response_time_bucket{method="Logout",le="50"} 0
response_time_bucket{method="Logout",le="60"} 0
response_time_bucket{method="Logout",le="70"} 0
response_time_bucket{method="Logout",le="80"} 0
response_time_bucket{method="Logout",le="90"} 0
response_time_bucket{method="Logout",le="100"} 0
response_time_bucket{method="Logout",le="200"} 0
response_time_bucket{method="Logout",le="300"} 0
response_time_bucket{method="Logout",le="400"} 0
response_time_bucket{method="Logout",le="500"} 0
response_time_bucket{method="Logout",le="600"} 0
response_time_bucket{method="Logout",le="700"} 0
response_time_bucket{method="Logout",le="800"} 0
response_time_bucket{method="Logout",le="900"} 0
response_time_bucket{method="Logout",le="1000"} 0
response_time_bucket{method="Logout",le="1500"} 0
response_time_bucket{method="Logout",le="2000"} 0
response_time_bucket{method="Logout",le="2500"} 0
response_time_bucket{method="Logout",le="3000"} 0
response_time_bucket{method="Logout",le="3500"} 0
response_time_bucket{method="Logout",le="4000"} 0
response_time_bucket{method="Logout",le="4500"} 110
response_time_bucket{method="Logout",le="5000"} 957
response_time_bucket{method="Logout",le="5500"} 1219
response_time_bucket{method="Logout",le="6000"} 1237
response_time_bucket{method="Logout",le="6500"} 1258
response_time_bucket{method="Logout",le="7000"} 1266
response_time_bucket{method="Logout",le="7500"} 1268
response_time_bucket{method="Logout",le="8000"} 1269
response_time_bucket{method="Logout",le="8500"} 1278
response_time_bucket{method="Logout",le="9000"} 1278
response_time_bucket{method="Logout",le="9500"} 1278
response_time_bucket{method="Logout",le="10000"} 1280
response_time_bucket{method="Logout",le="15000"} 1280
response_time_bucket{method="Logout",le="30000"} 1280
response_time_bucket{method="Logout",le="+Inf"} 1281
response_time_sum{method="GetWorklistTree"} 889000.5342
response_time_count{method="GetWorklistTree"} 129
response_time_bucket{method="GetWorklistTree",le="1"} 0
response_time_bucket{method="GetWorklistTree",le="2"} 0
response_time_bucket{method="GetWorklistTree",le="3"} 0
response_time_bucket{method="GetWorklistTree",le="4"} 0
response_time_bucket{method="GetWorklistTree",le="5"} 0
response_time_bucket{method="GetWorklistTree",le="6"} 0
response_time_bucket{method="GetWorklistTree",le="7"} 0
response_time_bucket{method="GetWorklistTree",le="8"} 0
response_time_bucket{method="GetWorklistTree",le="9"} 0
response_time_bucket{method="GetWorklistTree",le="10"} 0
response_time_bucket{method="GetWorklistTree",le="20"} 0
response_time_bucket{method="GetWorklistTree",le="30"} 0
response_time_bucket{method="GetWorklistTree",le="40"} 0
response_time_bucket{method="GetWorklistTree",le="50"} 0
response_time_bucket{method="GetWorklistTree",le="60"} 0
response_time_bucket{method="GetWorklistTree",le="70"} 0
response_time_bucket{method="GetWorklistTree",le="80"} 0
response_time_bucket{method="GetWorklistTree",le="90"} 0
response_time_bucket{method="GetWorklistTree",le="100"} 0
response_time_bucket{method="GetWorklistTree",le="200"} 0
response_time_bucket{method="GetWorklistTree",le="300"} 0
response_time_bucket{method="GetWorklistTree",le="400"} 0
response_time_bucket{method="GetWorklistTree",le="500"} 0
response_time_bucket{method="GetWorklistTree",le="600"} 54
response_time_bucket{method="GetWorklistTree",le="700"} 114
response_time_bucket{method="GetWorklistTree",le="800"} 115
response_time_bucket{method="GetWorklistTree",le="900"} 123
response_time_bucket{method="GetWorklistTree",le="1000"} 128
response_time_bucket{method="GetWorklistTree",le="1500"} 129
response_time_bucket{method="GetWorklistTree",le="2000"} 129
response_time_bucket{method="GetWorklistTree",le="2500"} 129
response_time_bucket{method="GetWorklistTree",le="3000"} 129
response_time_bucket{method="GetWorklistTree",le="3500"} 129
response_time_bucket{method="GetWorklistTree",le="4000"} 129
response_time_bucket{method="GetWorklistTree",le="4500"} 129
response_time_bucket{method="GetWorklistTree",le="5000"} 129
response_time_bucket{method="GetWorklistTree",le="5500"} 129
response_time_bucket{method="GetWorklistTree",le="6000"} 129
response_time_bucket{method="GetWorklistTree",le="6500"} 129
response_time_bucket{method="GetWorklistTree",le="7000"} 129
response_time_bucket{method="GetWorklistTree",le="7500"} 129
response_time_bucket{method="GetWorklistTree",le="8000"} 129
response_time_bucket{method="GetWorklistTree",le="8500"} 129
response_time_bucket{method="GetWorklistTree",le="9000"} 129
response_time_bucket{method="GetWorklistTree",le="9500"} 129
response_time_bucket{method="GetWorklistTree",le="10000"} 129
response_time_bucket{method="GetWorklistTree",le="15000"} 129
response_time_bucket{method="GetWorklistTree",le="30000"} 129
response_time_bucket{method="GetWorklistTree",le="+Inf"} 129
response_time_sum{method="GetReportsAndThumbnails"} 9184000.5342
response_time_count{method="GetReportsAndThumbnails"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="1"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="2"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="3"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="4"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="5"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="6"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="7"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="8"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="9"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="10"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="20"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="30"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="40"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="50"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="60"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="70"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="80"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="90"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="100"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="200"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="300"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="400"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="500"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="600"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="700"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="800"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="900"} 331
response_time_bucket{method="GetReportsAndThumbnails",le="1000"} 817
response_time_bucket{method="GetReportsAndThumbnails",le="1500"} 888
response_time_bucket{method="GetReportsAndThumbnails",le="2000"} 889
response_time_bucket{method="GetReportsAndThumbnails",le="2500"} 891
response_time_bucket{method="GetReportsAndThumbnails",le="3000"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="3500"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="4000"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="4500"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="5000"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="5500"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="6000"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="6500"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="7000"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="7500"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="8000"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="8500"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="9000"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="9500"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="10000"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="15000"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="30000"} 898
response_time_bucket{method="GetReportsAndThumbnails",le="+Inf"} 898
response_time_sum{method="GetPatientHistory"} 11750.5342
response_time_count{method="GetPatientHistory"} 431
response_time_bucket{method="GetPatientHistory",le="1"} 0
response_time_bucket{method="GetPatientHistory",le="2"} 259
response_time_bucket{method="GetPatientHistory",le="3"} 364
response_time_bucket{method="GetPatientHistory",le="4"} 368
response_time_bucket{method="GetPatientHistory",le="5"} 420
response_time_bucket{method="GetPatientHistory",le="6"} 431
response_time_bucket{method="GetPatientHistory",le="7"} 431
response_time_bucket{method="GetPatientHistory",le="8"} 431
response_time_bucket{method="GetPatientHistory",le="9"} 431
response_time_bucket{method="GetPatientHistory",le="10"} 431
response_time_bucket{method="GetPatientHistory",le="20"} 431
response_time_bucket{method="GetPatientHistory",le="30"} 431
response_time_bucket{method="GetPatientHistory",le="40"} 431
response_time_bucket{method="GetPatientHistory",le="50"} 431
response_time_bucket{method="GetPatientHistory",le="60"} 431
response_time_bucket{method="GetPatientHistory",le="70"} 431
response_time_bucket{method="GetPatientHistory",le="80"} 431
response_time_bucket{method="GetPatientHistory",le="90"} 431
response_time_bucket{method="GetPatientHistory",le="100"} 431
response_time_bucket{method="GetPatientHistory",le="200"} 431
response_time_bucket{method="GetPatientHistory",le="300"} 431
response_time_bucket{method="GetPatientHistory",le="400"} 431
response_time_bucket{method="GetPatientHistory",le="500"} 431
response_time_bucket{method="GetPatientHistory",le="600"} 431
response_time_bucket{method="GetPatientHistory",le="700"} 431
response_time_bucket{method="GetPatientHistory",le="800"} 431
response_time_bucket{method="GetPatientHistory",le="900"} 431
response_time_bucket{method="GetPatientHistory",le="1000"} 431
response_time_bucket{method="GetPatientHistory",le="1500"} 431
response_time_bucket{method="GetPatientHistory",le="2000"} 431
response_time_bucket{method="GetPatientHistory",le="2500"} 431
response_time_bucket{method="GetPatientHistory",le="3000"} 431
response_time_bucket{method="GetPatientHistory",le="3500"} 431
response_time_bucket{method="GetPatientHistory",le="4000"} 431
response_time_bucket{method="GetPatientHistory",le="4500"} 431
response_time_bucket{method="GetPatientHistory",le="5000"} 431
response_time_bucket{method="GetPatientHistory",le="5500"} 431
response_time_bucket{method="GetPatientHistory",le="6000"} 431
response_time_bucket{method="GetPatientHistory",le="6500"} 431
response_time_bucket{method="GetPatientHistory",le="7000"} 431
response_time_bucket{method="GetPatientHistory",le="7500"} 431
response_time_bucket{method="GetPatientHistory",le="8000"} 431
response_time_bucket{method="GetPatientHistory",le="8500"} 431
response_time_bucket{method="GetPatientHistory",le="9000"} 431
response_time_bucket{method="GetPatientHistory",le="9500"} 431
response_time_bucket{method="GetPatientHistory",le="10000"} 431
response_time_bucket{method="GetPatientHistory",le="15000"} 431
response_time_bucket{method="GetPatientHistory",le="30000"} 431
response_time_bucket{method="GetPatientHistory",le="+Inf"} 431
response_time_sum{method="GetLanguage"} 22780000.5342
response_time_count{method="GetLanguage"} 532
response_time_bucket{method="GetLanguage",le="1"} 0
response_time_bucket{method="GetLanguage",le="2"} 0
response_time_bucket{method="GetLanguage",le="3"} 0
response_time_bucket{method="GetLanguage",le="4"} 0
response_time_bucket{method="GetLanguage",le="5"} 0
response_time_bucket{method="GetLanguage",le="6"} 0
response_time_bucket{method="GetLanguage",le="7"} 0
response_time_bucket{method="GetLanguage",le="8"} 0
response_time_bucket{method="GetLanguage",le="9"} 0
response_time_bucket{method="GetLanguage",le="10"} 0
response_time_bucket{method="GetLanguage",le="20"} 0
response_time_bucket{method="GetLanguage",le="30"} 0
response_time_bucket{method="GetLanguage",le="40"} 0
response_time_bucket{method="GetLanguage",le="50"} 0
response_time_bucket{method="GetLanguage",le="60"} 0
response_time_bucket{method="GetLanguage",le="70"} 0
response_time_bucket{method="GetLanguage",le="80"} 0
response_time_bucket{method="GetLanguage",le="90"} 0
response_time_bucket{method="GetLanguage",le="100"} 0
response_time_bucket{method="GetLanguage",le="200"} 0
response_time_bucket{method="GetLanguage",le="300"} 0
response_time_bucket{method="GetLanguage",le="400"} 0
response_time_bucket{method="GetLanguage",le="500"} 0
response_time_bucket{method="GetLanguage",le="600"} 0
response_time_bucket{method="GetLanguage",le="700"} 0
response_time_bucket{method="GetLanguage",le="800"} 0
response_time_bucket{method="GetLanguage",le="900"} 0
response_time_bucket{method="GetLanguage",le="1000"} 0
response_time_bucket{method="GetLanguage",le="1500"} 0
response_time_bucket{method="GetLanguage",le="2000"} 0
response_time_bucket{method="GetLanguage",le="2500"} 0
response_time_bucket{method="GetLanguage",le="3000"} 0
response_time_bucket{method="GetLanguage",le="3500"} 0
response_time_bucket{method="GetLanguage",le="4000"} 377
response_time_bucket{method="GetLanguage",le="4500"} 478
response_time_bucket{method="GetLanguage",le="5000"} 487
response_time_bucket{method="GetLanguage",le="5500"} 503
response_time_bucket{method="GetLanguage",le="6000"} 520
response_time_bucket{method="GetLanguage",le="6500"} 528
response_time_bucket{method="GetLanguage",le="7000"} 531
response_time_bucket{method="GetLanguage",le="7500"} 532
response_time_bucket{method="GetLanguage",le="8000"} 532
response_time_bucket{method="GetLanguage",le="8500"} 532
response_time_bucket{method="GetLanguage",le="9000"} 532
response_time_bucket{method="GetLanguage",le="9500"} 532
response_time_bucket{method="GetLanguage",le="10000"} 532
response_time_bucket{method="GetLanguage",le="15000"} 532
response_time_bucket{method="GetLanguage",le="30000"} 532
response_time_bucket{method="GetLanguage",le="+Inf"} 532
response_time_sum{method="Logon"} 7120000.5342
response_time_count{method="Logon"} 178
response_time_bucket{method="Logon",le="1"} 0
response_time_bucket{method="Logon",le="2"} 0
response_time_bucket{method="Logon",le="3"} 0
response_time_bucket{method="Logon",le="4"} 0
response_time_bucket{method="Logon",le="5"} 0
response_time_bucket{method="Logon",le="6"} 0
response_time_bucket{method="Logon",le="7"} 0
response_time_bucket{method="Logon",le="8"} 0
response_time_bucket{method="Logon",le="9"} 0
response_time_bucket{method="Logon",le="10"} 0
response_time_bucket{method="Logon",le="20"} 0
response_time_bucket{method="Logon",le="30"} 0
response_time_bucket{method="Logon",le="40"} 0
response_time_bucket{method="Logon",le="50"} 0
response_time_bucket{method="Logon",le="60"} 0
response_time_bucket{method="Logon",le="70"} 0
response_time_bucket{method="Logon",le="80"} 0
response_time_bucket{method="Logon",le="90"} 0
response_time_bucket{method="Logon",le="100"} 0
response_time_bucket{method="Logon",le="200"} 0
response_time_bucket{method="Logon",le="300"} 0
response_time_bucket{method="Logon",le="400"} 0
response_time_bucket{method="Logon",le="500"} 0
response_time_bucket{method="Logon",le="600"} 0
response_time_bucket{method="Logon",le="700"} 0
response_time_bucket{method="Logon",le="800"} 0
response_time_bucket{method="Logon",le="900"} 0
response_time_bucket{method="Logon",le="1000"} 0
response_time_bucket{method="Logon",le="1500"} 0
response_time_bucket{method="Logon",le="2000"} 0
response_time_bucket{method="Logon",le="2500"} 0
response_time_bucket{method="Logon",le="3000"} 0
response_time_bucket{method="Logon",le="3500"} 0
response_time_bucket{method="Logon",le="4000"} 178
response_time_bucket{method="Logon",le="4500"} 178
response_time_bucket{method="Logon",le="5000"} 178
response_time_bucket{method="Logon",le="5500"} 178
response_time_bucket{method="Logon",le="6000"} 178
response_time_bucket{method="Logon",le="6500"} 178
response_time_bucket{method="Logon",le="7000"} 178
response_time_bucket{method="Logon",le="7500"} 178
response_time_bucket{method="Logon",le="8000"} 178
response_time_bucket{method="Logon",le="8500"} 178
response_time_bucket{method="Logon",le="9000"} 178
response_time_bucket{method="Logon",le="9500"} 178
response_time_bucket{method="Logon",le="10000"} 178
response_time_bucket{method="Logon",le="15000"} 178
response_time_bucket{method="Logon",le="30000"} 178
response_time_bucket{method="Logon",le="+Inf"} 178
response_time_sum{method="Search"} 1205000.5342
response_time_count{method="Search"} 12
response_time_bucket{method="Search",le="1"} 0
response_time_bucket{method="Search",le="2"} 0
response_time_bucket{method="Search",le="3"} 0
response_time_bucket{method="Search",le="4"} 0
response_time_bucket{method="Search",le="5"} 0
response_time_bucket{method="Search",le="6"} 0
response_time_bucket{method="Search",le="7"} 0
response_time_bucket{method="Search",le="8"} 0
response_time_bucket{method="Search",le="9"} 0
response_time_bucket{method="Search",le="10"} 0
response_time_bucket{method="Search",le="20"} 0
response_time_bucket{method="Search",le="30"} 0
response_time_bucket{method="Search",le="40"} 0
response_time_bucket{method="Search",le="50"} 0
response_time_bucket{method="Search",le="60"} 0
response_time_bucket{method="Search",le="70"} 0
response_time_bucket{method="Search",le="80"} 0
response_time_bucket{method="Search",le="90"} 0
response_time_bucket{method="Search",le="100"} 0
response_time_bucket{method="Search",le="200"} 0
response_time_bucket{method="Search",le="300"} 0
response_time_bucket{method="Search",le="400"} 0
response_time_bucket{method="Search",le="500"} 0
response_time_bucket{method="Search",le="600"} 0
response_time_bucket{method="Search",le="700"} 0
response_time_bucket{method="Search",le="800"} 0
response_time_bucket{method="Search",le="900"} 0
response_time_bucket{method="Search",le="1000"} 0
response_time_bucket{method="Search",le="1500"} 0
response_time_bucket{method="Search",le="2000"} 0
response_time_bucket{method="Search",le="2500"} 0
response_time_bucket{method="Search",le="3000"} 0
response_time_bucket{method="Search",le="3500"} 0
response_time_bucket{method="Search",le="4000"} 0
response_time_bucket{method="Search",le="4500"} 0
response_time_bucket{method="Search",le="5000"} 0
response_time_bucket{method="Search",le="5500"} 0
response_time_bucket{method="Search",le="6000"} 0
response_time_bucket{method="Search",le="6500"} 0
response_time_bucket{method="Search",le="7000"} 0
response_time_bucket{method="Search",le="7500"} 2
response_time_bucket{method="Search",le="8000"} 9
response_time_bucket{method="Search",le="8500"} 9
response_time_bucket{method="Search",le="9000"} 9
response_time_bucket{method="Search",le="9500"} 10
response_time_bucket{method="Search",le="10000"} 11
response_time_bucket{method="Search",le="15000"} 11
response_time_bucket{method="Search",le="30000"} 12
response_time_bucket{method="Search",le="+Inf"} 12
response_time_sum{method="GetVersionInfo"} 18813000.5342
response_time_count{method="GetVersionInfo"} 3152
response_time_bucket{method="GetVersionInfo",le="1"} 0
response_time_bucket{method="GetVersionInfo",le="2"} 0
response_time_bucket{method="GetVersionInfo",le="3"} 0
response_time_bucket{method="GetVersionInfo",le="4"} 0
response_time_bucket{method="GetVersionInfo",le="5"} 0
response_time_bucket{method="GetVersionInfo",le="6"} 0
response_time_bucket{method="GetVersionInfo",le="7"} 0
response_time_bucket{method="GetVersionInfo",le="8"} 0
response_time_bucket{method="GetVersionInfo",le="9"} 0
response_time_bucket{method="GetVersionInfo",le="10"} 0
response_time_bucket{method="GetVersionInfo",le="20"} 0
response_time_bucket{method="GetVersionInfo",le="30"} 0
response_time_bucket{method="GetVersionInfo",le="40"} 0
response_time_bucket{method="GetVersionInfo",le="50"} 0
response_time_bucket{method="GetVersionInfo",le="60"} 0
response_time_bucket{method="GetVersionInfo",le="70"} 0
response_time_bucket{method="GetVersionInfo",le="80"} 0
response_time_bucket{method="GetVersionInfo",le="90"} 0
response_time_bucket{method="GetVersionInfo",le="100"} 0
response_time_bucket{method="GetVersionInfo",le="200"} 0
response_time_bucket{method="GetVersionInfo",le="300"} 0
response_time_bucket{method="GetVersionInfo",le="400"} 0
response_time_bucket{method="GetVersionInfo",le="500"} 1365
response_time_bucket{method="GetVersionInfo",le="600"} 2247
response_time_bucket{method="GetVersionInfo",le="700"} 2919
response_time_bucket{method="GetVersionInfo",le="800"} 3098
response_time_bucket{method="GetVersionInfo",le="900"} 3098
response_time_bucket{method="GetVersionInfo",le="1000"} 3150
response_time_bucket{method="GetVersionInfo",le="1500"} 3150
response_time_bucket{method="GetVersionInfo",le="2000"} 3152
response_time_bucket{method="GetVersionInfo",le="2500"} 3152
response_time_bucket{method="GetVersionInfo",le="3000"} 3152
response_time_bucket{method="GetVersionInfo",le="3500"} 3152
response_time_bucket{method="GetVersionInfo",le="4000"} 3152
response_time_bucket{method="GetVersionInfo",le="4500"} 3152
response_time_bucket{method="GetVersionInfo",le="5000"} 3152
response_time_bucket{method="GetVersionInfo",le="5500"} 3152
response_time_bucket{method="GetVersionInfo",le="6000"} 3152
response_time_bucket{method="GetVersionInfo",le="6500"} 3152
response_time_bucket{method="GetVersionInfo",le="7000"} 3152
response_time_bucket{method="GetVersionInfo",le="7500"} 3152
response_time_bucket{method="GetVersionInfo",le="8000"} 3152
response_time_bucket{method="GetVersionInfo",le="8500"} 3152
response_time_bucket{method="GetVersionInfo",le="9000"} 3152
response_time_bucket{method="GetVersionInfo",le="9500"} 3152
response_time_bucket{method="GetVersionInfo",le="10000"} 3152
response_time_bucket{method="GetVersionInfo",le="15000"} 3152
response_time_bucket{method="GetVersionInfo",le="30000"} 3152
response_time_bucket{method="GetVersionInfo",le="+Inf"} 3152
response_time_sum{method="GetCdaDocuments"} 3300000.5342
response_time_count{method="GetCdaDocuments"} 80
response_time_bucket{method="GetCdaDocuments",le="1"} 0
response_time_bucket{method="GetCdaDocuments",le="2"} 0
response_time_bucket{method="GetCdaDocuments",le="3"} 0
response_time_bucket{method="GetCdaDocuments",le="4"} 0
response_time_bucket{method="GetCdaDocuments",le="5"} 0
response_time_bucket{method="GetCdaDocuments",le="6"} 0
response_time_bucket{method="GetCdaDocuments",le="7"} 0
