# HELP response_time Milliseconds in total to for UniView Server to respond the client requests.
# TYPE response_time histogram
response_time_sum{method="GetPatient"} +Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf0.5342
response_time_bucket{method="GetImageMetadata",le="9"} 0
response_time_bucket{method="GetImageMetadata",le="10"} 0
response_time_bucket{method="GetImageMetadata",le="20"} 0
response_time_bucket{method="GetImageMetadata",le="30"} 0
response_time_bucket{method="GetImageMetadata",le="40"} 0
response_time_bucket{method="GetImageMetadata",le="50"} 0
response_time_bucket{method="GetImageMetadata",le="60"} 0
response_time_bucket{method="GetImageMetadata",le="70"} 0
response_time_bucket{method="GetImageMetadata",le="80"} 0
response_time_bucket{method="GetImageMetadata",le="90"} 0
response_time_bucket{method="GetImageMetadata",le="100"} 0
response_time_bucket{method="GetImageMetadata",le="200"} 0
response_time_bucket{method="GetImageMetadata",le="300"} 0
response_time_bucket{method="GetImageMetadata",le="400"} 0
response_time_bucket{method="GetImageMetadata",le="500"} 0
response_time_bucket{method="GetImageMetadata",le="600"} 0
response_time_bucket{method="GetImageMetadata",le="700"} 0
response_time_bucket{method="GetImageMetadata",le="800"} 0
response_time_bucket{method="GetImageMetadata",le="900"} 0
response_time_bucket{method="GetImageMetadata",le="1000"} 0
response_time_bucket{method="GetImageMetadata",le="1500"} 235
response_time_bucket{method="GetImageMetadata",le="2000"} 267
response_time_bucket{method="GetImageMetadata",le="2500"} 267
response_time_bucket{method="GetImageMetadata",le="3000"} 267
response_time_bucket{method="GetImageMetadata",le="3500"} 267
response_time_bucket{method="GetImageMetadata",le="4000"} 267
response_time_bucket{method="GetImageMetadata",le="4500"} 267
response_time_bucket{method="GetImageMetadata",le="5000"} 267
response_time_bucket{method="GetImageMetadata",le="5500"} 267
response_time_bucket{method="GetImageMetadata",le="6000"} 267
response_time_bucket{method="GetImageMetadata",le="6500"} 267
response_time_bucket{method="GetImageMetadata",le="7000"} 267
response_time_bucket{method="GetImageMetadata",le="7500"} 267
response_time_bucket{method="GetImageMetadata",le="8000"} 267
response_time_bucket{method="GetImageMetadata",le="8500"} 267
response_time_bucket{method="GetImageMetadata",le="9000"} 267
response_time_bucket{method="GetImageMetadata",le="9500"} 267
response_time_bucket{method="GetImageMetadata",le="10000"} 267
response_time_bucket{method="GetImageMetadata",le="15000"} 267
response_time_bucket{method="GetImageMetadata",le="30000"} 267
response_time_bucket{method="GetImageMetadata",le="+Inf"} 267
response_time_sum{method="Logout"} 1435000.5342
response_time_count{method="Logout"} 82
response_time_bucket{method="Logout",le="1"} 0
response_time_bucket{method="Logout",le="2"} 0
response_time_bucket{method="Logout",le="3"} 0
response_time_bucket{method="Logout",le="4"} 0
response_time_bucket{method="Logout",le="5"} 0
response_time_bucket{method="Logout",le="6"} 0
response_time_bucket{method="Logout",le="7"} 0
response_time_bucket{method="Logout",le="8"} 0
response_time_bucket{method="Logout",le="9"} 0
response_time_bucket{method="Logout",le="10"} 0
response_time_bucket{method="Logout",le="20"} 0
response_time_bucket{method="Logout",le="30"} 0
response_time_bucket{method="Logout",le="40"} 0
response_time_bucket{method="Logout",le="50"} 0
response_time_bucket{method="Logout",le="60"} 0
response_time_bucket{method="Logout",le="70"} 0
response_time_bucket{method="Logout",le="80"} 0
response_time_bucket{method="Logout",le="90"} 0
response_time_bucket{method="Logout",le="100"} 0
response_time_bucket{method="Logout",le="200"} 0
response_time_bucket{method="Logout",le="300"} 0
response_time_bucket{method="Logout",le="400"} 0
response_time_bucket{method="Logout",le="500"} 0
response_time_bucket{method="Logout",le="600"} 0
response_time_bucket{method="Logout",le="700"} 0
response_time_bucket{method="Logout",le="800"} 0
response_time_bucket{method="Logout",le="900"} 0
response_time_bucket{method="Logout",le="1000"} 0
response_time_bucket{method="Logout",le="1500"} 60
response_time_bucket{method="Logout",le="2000"} 71
response_time_bucket{method="Logout",le="2500"} 80
response_time_bucket{method="Logout",le="3000"} 81
response_time_bucket{method="Logout",le="3500"} 81
response_time_bucket{method="Logout",le="4000"} 81
response_time_bucket{method="Logout",le="4500"} 81
response_time_bucket{method="Logout",le="5000"} 81
response_time_bucket{method="Logout",le="5500"} 81
response_time_bucket{method="Logout",le="6000"} 82
response_time_bucket{method="Logout",le="6500"} 82
response_time_bucket{method="Logout",le="7000"} 82
response_time_bucket{method="Logout",le="7500"} 82
response_time_bucket{method="Logout",le="8000"} 82
response_time_bucket{method="Logout",le="8500"} 82
response_time_bucket{method="Logout",le="9000"} 82
response_time_bucket{method="Logout",le="9500"} 82
response_time_bucket{method="Logout",le="10000"} 82
response_time_bucket{method="Logout",le="15000"} 82
response_time_bucket{method="Logout",le="30000"} 82
response_time_bucket{method="Logout",le="+Inf"} 82
response_time_sum{method="GetWorklistTree"} 173910000.5342
response_time_count{method="GetWorklistTree"} 2052
response_time_bucket{method="GetWorklistTree",le="1"} 0
response_time_bucket{method="GetWorklistTree",le="2"} 0
response_time_bucket{method="GetWorklistTree",le="3"} 0
response_time_bucket{method="GetWorklistTree",le="4"} 0
response_time_bucket{method="GetWorklistTree",le="5"} 0
response_time_bucket{method="GetWorklistTree",le="6"} 0
response_time_bucket{method="GetWorklistTree",le="7"} 0
response_time_bucket{method="GetWorklistTree",le="8"} 0
response_time_bucket{method="GetWorklistTree",le="9"} 0
response_time_bucket{method="GetWorklistTree",le="10"} 0
response_time_bucket{method="GetWorklistTree",le="20"} 0
response_time_bucket{method="GetWorklistTree",le="30"} 0
response_time_bucket{method="GetWorklistTree",le="40"} 0
response_time_bucket{method="GetWorklistTree",le="50"} 0
response_time_bucket{method="GetWorklistTree",le="60"} 0
response_time_bucket{method="GetWorklistTree",le="70"} 0
response_time_bucket{method="GetWorklistTree",le="80"} 0
response_time_bucket{method="GetWorklistTree",le="90"} 0
response_time_bucket{method="GetWorklistTree",le="100"} 0
response_time_bucket{method="GetWorklistTree",le="200"} 0
response_time_bucket{method="GetWorklistTree",le="300"} 0
response_time_bucket{method="GetWorklistTree",le="400"} 0
response_time_bucket{method="GetWorklistTree",le="500"} 0
response_time_bucket{method="GetWorklistTree",le="600"} 0
response_time_bucket{method="GetWorklistTree",le="700"} 0
response_time_bucket{method="GetWorklistTree",le="800"} 0
response_time_bucket{method="GetWorklistTree",le="900"} 0
response_time_bucket{method="GetWorklistTree",le="1000"} 0
response_time_bucket{method="GetWorklistTree",le="1500"} 0
response_time_bucket{method="GetWorklistTree",le="2000"} 0
response_time_bucket{method="GetWorklistTree",le="2500"} 0
response_time_bucket{method="GetWorklistTree",le="3000"} 0
response_time_bucket{method="GetWorklistTree",le="3500"} 0
response_time_bucket{method="GetWorklistTree",le="4000"} 0
response_time_bucket{method="GetWorklistTree",le="4500"} 0
response_time_bucket{method="GetWorklistTree",le="5000"} 0
response_time_bucket{method="GetWorklistTree",le="5500"} 0
response_time_bucket{method="GetWorklistTree",le="6000"} 0
response_time_bucket{method="GetWorklistTree",le="6500"} 0
response_time_bucket{method="GetWorklistTree",le="7000"} 0
response_time_bucket{method="GetWorklistTree",le="7500"} 0
response_time_bucket{method="GetWorklistTree",le="8000"} 1299
response_time_bucket{method="GetWorklistTree",le="8500"} 1560
response_time_bucket{method="GetWorklistTree",le="9000"} 1624
response_time_bucket{method="GetWorklistTree",le="9500"} 1955
response_time_bucket{method="GetWorklistTree",le="10000"} 2022
response_time_bucket{method="GetWorklistTree",le="15000"} 2034
response_time_bucket{method="GetWorklistTree",le="30000"} 2041
response_time_bucket{method="GetWorklistTree",le="+Inf"} 2052
response_time_sum{method="GetReportsAndThumbnails"} 5620.5342
response_time_count{method="GetReportsAndThumbnails"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="1"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="2"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="3"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="4"} 47
response_time_bucket{method="GetReportsAndThumbnails",le="5"} 87
response_time_bucket{method="GetReportsAndThumbnails",le="6"} 97
response_time_bucket{method="GetReportsAndThumbnails",le="7"} 104
response_time_bucket{method="GetReportsAndThumbnails",le="8"} 111
response_time_bucket{method="GetReportsAndThumbnails",le="9"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="10"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="20"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="30"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="40"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="50"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="60"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="70"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="80"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="90"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="100"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="200"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="300"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="400"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="500"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="600"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="700"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="800"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="900"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="1000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="1500"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="2000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="2500"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="3000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="3500"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="4000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="4500"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="5000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="5500"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="6000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="6500"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="7000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="7500"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="8000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="8500"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="9000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="9500"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="10000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="15000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="30000"} 112
response_time_bucket{method="GetReportsAndThumbnails",le="+Inf"} 112
response_time_sum{method="GetPatientHistory"} 58160000.5342
response_time_count{method="GetPatientHistory"} 2241
response_time_bucket{method="GetPatientHistory",le="1"} 0
response_time_bucket{method="GetPatientHistory",le="2"} 0
response_time_bucket{method="GetPatientHistory",le="3"} 0
response_time_bucket{method="GetPatientHistory",le="4"} 0
response_time_bucket{method="GetPatientHistory",le="5"} 0
response_time_bucket{method="GetPatientHistory",le="6"} 0
response_time_bucket{method="GetPatientHistory",le="7"} 0
response_time_bucket{method="GetPatientHistory",le="8"} 0
response_time_bucket{method="GetPatientHistory",le="9"} 0
response_time_bucket{method="GetPatientHistory",le="10"} 0
response_time_bucket{method="GetPatientHistory",le="20"} 0
response_time_bucket{method="GetPatientHistory",le="30"} 0
response_time_bucket{method="GetPatientHistory",le="40"} 0
response_time_bucket{method="GetPatientHistory",le="50"} 0
response_time_bucket{method="GetPatientHistory",le="60"} 0
response_time_bucket{method="GetPatientHistory",le="70"} 0
response_time_bucket{method="GetPatientHistory",le="80"} 0
response_time_bucket{method="GetPatientHistory",le="90"} 0
response_time_bucket{method="GetPatientHistory",le="100"} 0
response_time_bucket{method="GetPatientHistory",le="200"} 0
response_time_bucket{method="GetPatientHistory",le="300"} 0
response_time_bucket{method="GetPatientHistory",le="400"} 0
response_time_bucket{method="GetPatientHistory",le="500"} 0
response_time_bucket{method="GetPatientHistory",le="600"} 0
response_time_bucket{method="GetPatientHistory",le="700"} 0
response_time_bucket{method="GetPatientHistory",le="800"} 0
response_time_bucket{method="GetPatientHistory",le="900"} 0
response_time_bucket{method="GetPatientHistory",le="1000"} 0
response_time_bucket{method="GetPatientHistory",le="1500"} 0
response_time_bucket{method="GetPatientHistory",le="2000"} 828
response_time_bucket{method="GetPatientHistory",le="2500"} 1693
response_time_bucket{method="GetPatientHistory",le="3000"} 1847
response_time_bucket{method="GetPatientHistory",le="3500"} 1976
response_time_bucket{method="GetPatientHistory",le="4000"} 2220
response_time_bucket{method="GetPatientHistory",le="4500"} 2229
response_time_bucket{method="GetPatientHistory",le="5000"} 2230
response_time_bucket{method="GetPatientHistory",le="5500"} 2237
response_time_bucket{method="GetPatientHistory",le="6000"} 2241
response_time_bucket{method="GetPatientHistory",le="6500"} 2241
response_time_bucket{method="GetPatientHistory",le="7000"} 2241
response_time_bucket{method="GetPatientHistory",le="7500"} 2241
response_time_bucket{method="GetPatientHistory",le="8000"} 2241
response_time_bucket{method="GetPatientHistory",le="8500"} 2241
response_time_bucket{method="GetPatientHistory",le="9000"} 2241
response_time_bucket{method="GetPatientHistory",le="9500"} 2241
response_time_bucket{method="GetPatientHistory",le="10000"} 2241
response_time_bucket{method="GetPatientHistory",le="15000"} 2241
response_time_bucket{method="GetPatientHistory",le="30000"} 2241
response_time_bucket{method="GetPatientHistory",le="+Inf"} 2241
response_time_sum{method="GetLanguage"} 28540000.5342
response_time_count{method="GetLanguage"} 911
response_time_bucket{method="GetLanguage",le="1"} 0
response_time_bucket{method="GetLanguage",le="2"} 0
response_time_bucket{method="GetLanguage",le="3"} 0
response_time_bucket{method="GetLanguage",le="4"} 0
response_time_bucket{method="GetLanguage",le="5"} 0
response_time_bucket{method="GetLanguage",le="6"} 0
response_time_bucket{method="GetLanguage",le="7"} 0
response_time_bucket{method="GetLanguage",le="8"} 0
response_time_bucket{method="GetLanguage",le="9"} 0
response_time_bucket{method="GetLanguage",le="10"} 0
response_time_bucket{method="GetLanguage",le="20"} 0
response_time_bucket{method="GetLanguage",le="30"} 0
response_time_bucket{method="GetLanguage",le="40"} 0
response_time_bucket{method="GetLanguage",le="50"} 0
response_time_bucket{method="GetLanguage",le="60"} 0
response_time_bucket{method="GetLanguage",le="70"} 0
response_time_bucket{method="GetLanguage",le="80"} 0
response_time_bucket{method="GetLanguage",le="90"} 0
response_time_bucket{method="GetLanguage",le="100"} 0
response_time_bucket{method="GetLanguage",le="200"} 0
response_time_bucket{method="GetLanguage",le="300"} 0
response_time_bucket{method="GetLanguage",le="400"} 0
response_time_bucket{method="GetLanguage",le="500"} 0
response_time_bucket{method="GetLanguage",le="600"} 0
response_time_bucket{method="GetLanguage",le="700"} 0
response_time_bucket{method="GetLanguage",le="800"} 0
response_time_bucket{method="GetLanguage",le="900"} 0
response_time_bucket{method="GetLanguage",le="1000"} 0
response_time_bucket{method="GetLanguage",le="1500"} 0
response_time_bucket{method="GetLanguage",le="2000"} 0
response_time_bucket{method="GetLanguage",le="2500"} 0
response_time_bucket{method="GetLanguage",le="3000"} 785
response_time_bucket{method="GetLanguage",le="3500"} 810
response_time_bucket{method="GetLanguage",le="4000"} 904
response_time_bucket{method="GetLanguage",le="4500"} 904
response_time_bucket{method="GetLanguage",le="5000"} 910
response_time_bucket{method="GetLanguage",le="5500"} 911
response_time_bucket{method="GetLanguage",le="6000"} 911
response_time_bucket{method="GetLanguage",le="6500"} 911
response_time_bucket{method="GetLanguage",le="7000"} 911
response_time_bucket{method="GetLanguage",le="7500"} 911
response_time_bucket{method="GetLanguage",le="8000"} 911
response_time_bucket{method="GetLanguage",le="8500"} 911
response_time_bucket{method="GetLanguage",le="9000"} 911
response_time_bucket{method="GetLanguage",le="9500"} 911
response_time_bucket{method="GetLanguage",le="10000"} 911
response_time_bucket{method="GetLanguage",le="15000"} 911
response_time_bucket{method="GetLanguage",le="30000"} 911
response_time_bucket{method="GetLanguage",le="+Inf"} 911
response_time_sum{method="Logon"} 1196000.5342
response_time_count{method="Logon"} 336
response_time_bucket{method="Logon",le="1"} 0
response_time_bucket{method="Logon",le="2"} 0
response_time_bucket{method="Logon",le="3"} 0
response_time_bucket{method="Logon",le="4"} 0
response_time_bucket{method="Logon",le="5"} 0
response_time_bucket{method="Logon",le="6"} 0
response_time_bucket{method="Logon",le="7"} 0
response_time_bucket{method="Logon",le="8"} 0
response_time_bucket{method="Logon",le="9"} 0
response_time_bucket{method="Logon",le="10"} 0
response_time_bucket{method="Logon",le="20"} 0
response_time_bucket{method="Logon",le="30"} 0
response_time_bucket{method="Logon",le="40"} 0
response_time_bucket{method="Logon",le="50"} 0
response_time_bucket{method="Logon",le="60"} 0
response_time_bucket{method="Logon",le="70"} 0
response_time_bucket{method="Logon",le="80"} 0
response_time_bucket{method="Logon",le="90"} 0
response_time_bucket{method="Logon",le="100"} 19
response_time_bucket{method="Logon",le="200"} 45
response_time_bucket{method="Logon",le="300"} 173
response_time_bucket{method="Logon",le="400"} 285
response_time_bucket{method="Logon",le="500"} 302
response_time_bucket{method="Logon",le="600"} 332
response_time_bucket{method="Logon",le="700"} 336
response_time_bucket{method="Logon",le="800"} 336
response_time_bucket{method="Logon",le="900"} 336
response_time_bucket{method="Logon",le="1000"} 336
response_time_bucket{method="Logon",le="1500"} 336
response_time_bucket{method="Logon",le="2000"} 336
response_time_bucket{method="Logon",le="2500"} 336
response_time_bucket{method="Logon",le="3000"} 336
response_time_bucket{method="Logon",le="3500"} 336
response_time_bucket{method="Logon",le="4000"} 336
response_time_bucket{method="Logon",le="4500"} 336
response_time_bucket{method="Logon",le="5000"} 336
response_time_bucket{method="Logon",le="5500"} 336
response_time_bucket{method="Logon",le="6000"} 336
response_time_bucket{method="Logon",le="6500"} 336
response_time_bucket{method="Logon",le="7000"} 336
response_time_bucket{method="Logon",le="7500"} 336
response_time_bucket{method="Logon",le="8000"} 336
response_time_bucket{method="Logon",le="8500"} 336
response_time_bucket{method="Logon",le="9000"} 336
response_time_bucket{method="Logon",le="9500"} 336
response_time_bucket{method="Logon",le="10000"} 336
response_time_bucket{method="Logon",le="15000"} 336
response_time_bucket{method="Logon",le="30000"} 336
response_time_bucket{method="Logon",le="+Inf"} 336
response_time_sum{method="Search"} 22305000.5342
response_time_count{method="Search"} 435
response_time_bucket{method="Search",le="1"} 0
response_time_bucket{method="Search",le="2"} 0
response_time_bucket{method="Search",le="3"} 0
response_time_bucket{method="Search",le="4"} 0
response_time_bucket{method="Search",le="5"} 0
response_time_bucket{method="Search",le="6"} 0
response_time_bucket{method="Search",le="7"} 0
response_time_bucket{method="Search",le="8"} 0
response_time_bucket{method="Search",le="9"} 0
response_time_bucket{method="Search",le="10"} 0
response_time_bucket{method="Search",le="20"} 0
response_time_bucket{method="Search",le="30"} 0
response_time_bucket{method="Search",le="40"} 0
response_time_bucket{method="Search",le="50"} 0
response_time_bucket{method="Search",le="60"} 0
response_time_bucket{method="Search",le="70"} 0
