# HELP response_time Milliseconds in total to for UniView Server to respond the client requests.
# TYPE response_time histogram
response_time_sum{method="GetPatient"} +Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf+Inf0.5342
response_time_bucket{method="GetImageMetadata",le="9500"} 940
response_time_bucket{method="GetImageMetadata",le="10000"} 940
response_time_bucket{method="GetImageMetadata",le="15000"} 940
response_time_bucket{method="GetImageMetadata",le="30000"} 940
response_time_bucket{method="GetImageMetadata",le="+Inf"} 940
response_time_sum{method="Logout"} 119255000.5342
response_time_count{method="Logout"} 1785
response_time_bucket{method="Logout",le="1"} 0
response_time_bucket{method="Logout",le="2"} 0
response_time_bucket{method="Logout",le="3"} 0
response_time_bucket{method="Logout",le="4"} 0
response_time_bucket{method="Logout",le="5"} 0
response_time_bucket{method="Logout",le="6"} 0
response_time_bucket{method="Logout",le="7"} 0
response_time_bucket{method="Logout",le="8"} 0
response_time_bucket{method="Logout",le="9"} 0
response_time_bucket{method="Logout",le="10"} 0
response_time_bucket{method="Logout",le="20"} 0
response_time_bucket{method="Logout",le="30"} 0
response_time_bucket{method="Logout",le="40"} 0
response_time_bucket{method="Logout",le="50"} 0
response_time_bucket{method="Logout",le="60"} 0
response_time_bucket{method="Logout",le="70"} 0
response_time_bucket{method="Logout",le="80"} 0
response_time_bucket{method="Logout",le="90"} 0
response_time_bucket{method="Logout",le="100"} 0
response_time_bucket{method="Logout",le="200"} 0
response_time_bucket{method="Logout",le="300"} 0
response_time_bucket{method="Logout",le="400"} 0
response_time_bucket{method="Logout",le="500"} 0
response_time_bucket{method="Logout",le="600"} 0
response_time_bucket{method="Logout",le="700"} 0
response_time_bucket{method="Logout",le="800"} 0
response_time_bucket{method="Logout",le="900"} 0
response_time_bucket{method="Logout",le="1000"} 0
response_time_bucket{method="Logout",le="1500"} 0
response_time_bucket{method="Logout",le="2000"} 0
response_time_bucket{method="Logout",le="2500"} 0
response_time_bucket{method="Logout",le="3000"} 0
response_time_bucket{method="Logout",le="3500"} 0
response_time_bucket{method="Logout",le="4000"} 0
response_time_bucket{method="Logout",le="4500"} 0
response_time_bucket{method="Logout",le="5000"} 0
response_time_bucket{method="Logout",le="5500"} 0
response_time_bucket{method="Logout",le="6000"} 583
response_time_bucket{method="Logout",le="6500"} 1201
response_time_bucket{method="Logout",le="7000"} 1209
response_time_bucket{method="Logout",le="7500"} 1709
response_time_bucket{method="Logout",le="8000"} 1748
response_time_bucket{method="Logout",le="8500"} 1768
response_time_bucket{method="Logout",le="9000"} 1773
response_time_bucket{method="Logout",le="9500"} 1778
response_time_bucket{method="Logout",le="10000"} 1778
response_time_bucket{method="Logout",le="15000"} 1780
response_time_bucket{method="Logout",le="30000"} 1780
response_time_bucket{method="Logout",le="+Inf"} 1785
response_time_sum{method="GetWorklistTree"} 90.5342
response_time_count{method="GetWorklistTree"} 1
response_time_bucket{method="GetWorklistTree",le="1"} 0
response_time_bucket{method="GetWorklistTree",le="2"} 0
response_time_bucket{method="GetWorklistTree",le="3"} 0
response_time_bucket{method="GetWorklistTree",le="4"} 0
response_time_bucket{method="GetWorklistTree",le="5"} 0
response_time_bucket{method="GetWorklistTree",le="6"} 0
response_time_bucket{method="GetWorklistTree",le="7"} 0
response_time_bucket{method="GetWorklistTree",le="8"} 0
response_time_bucket{method="GetWorklistTree",le="9"} 1
response_time_bucket{method="GetWorklistTree",le="10"} 1
response_time_bucket{method="GetWorklistTree",le="20"} 1
response_time_bucket{method="GetWorklistTree",le="30"} 1
response_time_bucket{method="GetWorklistTree",le="40"} 1
response_time_bucket{method="GetWorklistTree",le="50"} 1
response_time_bucket{method="GetWorklistTree",le="60"} 1
response_time_bucket{method="GetWorklistTree",le="70"} 1
response_time_bucket{method="GetWorklistTree",le="80"} 1
response_time_bucket{method="GetWorklistTree",le="90"} 1
response_time_bucket{method="GetWorklistTree",le="100"} 1
response_time_bucket{method="GetWorklistTree",le="200"} 1
response_time_bucket{method="GetWorklistTree",le="300"} 1
response_time_bucket{method="GetWorklistTree",le="400"} 1
response_time_bucket{method="GetWorklistTree",le="500"} 1
response_time_bucket{method="GetWorklistTree",le="600"} 1
response_time_bucket{method="GetWorklistTree",le="700"} 1
response_time_bucket{method="GetWorklistTree",le="800"} 1
response_time_bucket{method="GetWorklistTree",le="900"} 1
response_time_bucket{method="GetWorklistTree",le="1000"} 1
response_time_bucket{method="GetWorklistTree",le="1500"} 1
response_time_bucket{method="GetWorklistTree",le="2000"} 1
response_time_bucket{method="GetWorklistTree",le="2500"} 1
response_time_bucket{method="GetWorklistTree",le="3000"} 1
response_time_bucket{method="GetWorklistTree",le="3500"} 1
response_time_bucket{method="GetWorklistTree",le="4000"} 1
response_time_bucket{method="GetWorklistTree",le="4500"} 1
response_time_bucket{method="GetWorklistTree",le="5000"} 1
response_time_bucket{method="GetWorklistTree",le="5500"} 1
response_time_bucket{method="GetWorklistTree",le="6000"} 1
response_time_bucket{method="GetWorklistTree",le="6500"} 1
response_time_bucket{method="GetWorklistTree",le="7000"} 1
response_time_bucket{method="GetWorklistTree",le="7500"} 1
response_time_bucket{method="GetWorklistTree",le="8000"} 1
response_time_bucket{method="GetWorklistTree",le="8500"} 1
response_time_bucket{method="GetWorklistTree",le="9000"} 1
response_time_bucket{method="GetWorklistTree",le="9500"} 1
response_time_bucket{method="GetWorklistTree",le="10000"} 1
response_time_bucket{method="GetWorklistTree",le="15000"} 1
response_time_bucket{method="GetWorklistTree",le="30000"} 1
response_time_bucket{method="GetWorklistTree",le="+Inf"} 1
response_time_sum{method="GetReportsAndThumbnails"} 2330.5342
response_time_count{method="GetReportsAndThumbnails"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="1"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="2"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="3"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="4"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="5"} 0
response_time_bucket{method="GetReportsAndThumbnails",le="6"} 28
response_time_bucket{method="GetReportsAndThumbnails",le="7"} 36
response_time_bucket{method="GetReportsAndThumbnails",le="8"} 36
response_time_bucket{method="GetReportsAndThumbnails",le="9"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="10"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="20"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="30"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="40"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="50"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="60"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="70"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="80"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="90"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="100"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="200"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="300"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="400"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="500"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="600"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="700"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="800"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="900"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="1000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="1500"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="2000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="2500"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="3000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="3500"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="4000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="4500"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="5000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="5500"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="6000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="6500"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="7000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="7500"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="8000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="8500"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="9000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="9500"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="10000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="15000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="30000"} 37
response_time_bucket{method="GetReportsAndThumbnails",le="+Inf"} 37
response_time_sum{method="GetPatientHistory"} 1348000.5342
response_time_count{method="GetPatientHistory"} 250
response_time_bucket{method="GetPatientHistory",le="1"} 0
response_time_bucket{method="GetPatientHistory",le="2"} 0
response_time_bucket{method="GetPatientHistory",le="3"} 0
response_time_bucket{method="GetPatientHistory",le="4"} 0
response_time_bucket{method="GetPatientHistory",le="5"} 0
response_time_bucket{method="GetPatientHistory",le="6"} 0
response_time_bucket{method="GetPatientHistory",le="7"} 0
response_time_bucket{method="GetPatientHistory",le="8"} 0
response_time_bucket{method="GetPatientHistory",le="9"} 0
response_time_bucket{method="GetPatientHistory",le="10"} 0
response_time_bucket{method="GetPatientHistory",le="20"} 0
response_time_bucket{method="GetPatientHistory",le="30"} 0
response_time_bucket{method="GetPatientHistory",le="40"} 0
response_time_bucket{method="GetPatientHistory",le="50"} 0
response_time_bucket{method="GetPatientHistory",le="60"} 0
response_time_bucket{method="GetPatientHistory",le="70"} 0
response_time_bucket{method="GetPatientHistory",le="80"} 0
response_time_bucket{method="GetPatientHistory",le="90"} 0
response_time_bucket{method="GetPatientHistory",le="100"} 0
response_time_bucket{method="GetPatientHistory",le="200"} 0
response_time_bucket{method="GetPatientHistory",le="300"} 0
response_time_bucket{method="GetPatientHistory",le="400"} 0
response_time_bucket{method="GetPatientHistory",le="500"} 205
response_time_bucket{method="GetPatientHistory",le="600"} 209
response_time_bucket{method="GetPatientHistory",le="700"} 242
response_time_bucket{method="GetPatientHistory",le="800"} 246
response_time_bucket{method="GetPatientHistory",le="900"} 250
response_time_bucket{method="GetPatientHistory",le="1000"} 250
response_time_bucket{method="GetPatientHistory",le="1500"} 250
response_time_bucket{method="GetPatientHistory",le="2000"} 250
response_time_bucket{method="GetPatientHistory",le="2500"} 250
response_time_bucket{method="GetPatientHistory",le="3000"} 250
response_time_bucket{method="GetPatientHistory",le="3500"} 250
response_time_bucket{method="GetPatientHistory",le="4000"} 250
response_time_bucket{method="GetPatientHistory",le="4500"} 250
response_time_bucket{method="GetPatientHistory",le="5000"} 250
response_time_bucket{method="GetPatientHistory",le="5500"} 250
response_time_bucket{method="GetPatientHistory",le="6000"} 250
response_time_bucket{method="GetPatientHistory",le="6500"} 250
response_time_bucket{method="GetPatientHistory",le="7000"} 250
response_time_bucket{method="GetPatientHistory",le="7500"} 250
response_time_bucket{method="GetPatientHistory",le="8000"} 250
response_time_bucket{method="GetPatientHistory",le="8500"} 250
response_time_bucket{method="GetPatientHistory",le="9000"} 250
response_time_bucket{method="GetPatientHistory",le="9500"} 250
response_time_bucket{method="GetPatientHistory",le="10000"} 250
response_time_bucket{method="GetPatientHistory",le="15000"} 250
response_time_bucket{method="GetPatientHistory",le="30000"} 250
response_time_bucket{method="GetPatientHistory",le="+Inf"} 250
response_time_sum{method="GetLanguage"} 1067500.5342
response_time_count{method="GetLanguage"} 2438
response_time_bucket{method="GetLanguage",le="1"} 0
response_time_bucket{method="GetLanguage",le="2"} 0
response_time_bucket{method="GetLanguage",le="3"} 0
response_time_bucket{method="GetLanguage",le="4"} 0
response_time_bucket{method="GetLanguage",le="5"} 0
response_time_bucket{method="GetLanguage",le="6"} 0
response_time_bucket{method="GetLanguage",le="7"} 0
response_time_bucket{method="GetLanguage",le="8"} 0
response_time_bucket{method="GetLanguage",le="9"} 0
response_time_bucket{method="GetLanguage",le="10"} 0
response_time_bucket{method="GetLanguage",le="20"} 0
response_time_bucket{method="GetLanguage",le="30"} 1434
response_time_bucket{method="GetLanguage",le="40"} 1455
response_time_bucket{method="GetLanguage",le="50"} 1552
response_time_bucket{method="GetLanguage",le="60"} 2201
response_time_bucket{method="GetLanguage",le="70"} 2315
response_time_bucket{method="GetLanguage",le="80"} 2424
response_time_bucket{method="GetLanguage",le="90"} 2424
response_time_bucket{method="GetLanguage",le="100"} 2434
response_time_bucket{method="GetLanguage",le="200"} 2435
response_time_bucket{method="GetLanguage",le="300"} 2435
response_time_bucket{method="GetLanguage",le="400"} 2438
response_time_bucket{method="GetLanguage",le="500"} 2438
response_time_bucket{method="GetLanguage",le="600"} 2438
response_time_bucket{method="GetLanguage",le="700"} 2438
response_time_bucket{method="GetLanguage",le="800"} 2438
response_time_bucket{method="GetLanguage",le="900"} 2438
response_time_bucket{method="GetLanguage",le="1000"} 2438
response_time_bucket{method="GetLanguage",le="1500"} 2438
response_time_bucket{method="GetLanguage",le="2000"} 2438
response_time_bucket{method="GetLanguage",le="2500"} 2438
response_time_bucket{method="GetLanguage",le="3000"} 2438
response_time_bucket{method="GetLanguage",le="3500"} 2438
response_time_bucket{method="GetLanguage",le="4000"} 2438
response_time_bucket{method="GetLanguage",le="4500"} 2438
response_time_bucket{method="GetLanguage",le="5000"} 2438
response_time_bucket{method="GetLanguage",le="5500"} 2438
response_time_bucket{method="GetLanguage",le="6000"} 2438
response_time_bucket{method="GetLanguage",le="6500"} 2438
response_time_bucket{method="GetLanguage",le="7000"} 2438
response_time_bucket{method="GetLanguage",le="7500"} 2438
response_time_bucket{method="GetLanguage",le="8000"} 2438
response_time_bucket{method="GetLanguage",le="8500"} 2438
response_time_bucket{method="GetLanguage",le="9000"} 2438
response_time_bucket{method="GetLanguage",le="9500"} 2438
response_time_bucket{method="GetLanguage",le="10000"} 2438
response_time_bucket{method="GetLanguage",le="15000"} 2438
response_time_bucket{method="GetLanguage",le="30000"} 2438
response_time_bucket{method="GetLanguage",le="+Inf"} 2438
response_time_sum{method="Logon"} 145000.5342
response_time_count{method="Logon"} 60
response_time_bucket{method="Logon",le="1"} 0
response_time_bucket{method="Logon",le="2"} 0
response_time_bucket{method="Logon",le="3"} 0
response_time_bucket{method="Logon",le="4"} 0
response_time_bucket{method="Logon",le="5"} 0
response_time_bucket{method="Logon",le="6"} 0
response_time_bucket{method="Logon",le="7"} 0
response_time_bucket{method="Logon",le="8"} 0
response_time_bucket{method="Logon",le="9"} 0
response_time_bucket{method="Logon",le="10"} 0
response_time_bucket{method="Logon",le="20"} 0
response_time_bucket{method="Logon",le="30"} 0
response_time_bucket{method="Logon",le="40"} 0
response_time_bucket{method="Logon",le="50"} 0
response_time_bucket{method="Logon",le="60"} 0
response_time_bucket{method="Logon",le="70"} 0
response_time_bucket{method="Logon",le="80"} 0
response_time_bucket{method="Logon",le="90"} 0
response_time_bucket{method="Logon",le="100"} 0
response_time_bucket{method="Logon",le="200"} 46
response_time_bucket{method="Logon",le="300"} 49
response_time_bucket{method="Logon",le="400"} 60
response_time_bucket{method="Logon",le="500"} 60
response_time_bucket{method="Logon",le="600"} 60
response_time_bucket{method="Logon",le="700"} 60
response_time_bucket{method="Logon",le="800"} 60
response_time_bucket{method="Logon",le="900"} 60
response_time_bucket{method="Logon",le="1000"} 60
response_time_bucket{method="Logon",le="1500"} 60
response_time_bucket{method="Logon",le="2000"} 60
response_time_bucket{method="Logon",le="2500"} 60
response_time_bucket{method="Logon",le="3000"} 60
response_time_bucket{method="Logon",le="3500"} 60
response_time_bucket{method="Logon",le="4000"} 60
response_time_bucket{method="Logon",le="4500"} 60
response_time_bucket{method="Logon",le="5000"} 60
response_time_bucket{method="Logon",le="5500"} 60
response_time_bucket{method="Logon",le="6000"} 60
response_time_bucket{method="Logon",le="6500"} 60
response_time_bucket{method="Logon",le="7000"} 60
response_time_bucket{method="Logon",le="7500"} 60
response_time_bucket{method="Logon",le="8000"} 60
response_time_bucket{method="Logon",le="8500"} 60
response_time_bucket{method="Logon",le="9000"} 60
response_time_bucket{method="Logon",le="9500"} 60
response_time_bucket{method="Logon",le="10000"} 60
response_time_bucket{method="Logon",le="15000"} 60
response_time_bucket{method="Logon",le="30000"} 60
response_time_bucket{method="Logon",le="+Inf"} 60
response_time_sum{method="Search"} 34000.5342
response_time_count{method="Search"} 164
response_time_bucket{method="Search",le="1"} 0
response_time_bucket{method="Search",le="2"} 0
response_time_bucket{method="Search",le="3"} 0
response_time_bucket{method="Search",le="4"} 0
response_time_bucket{method="Search",le="5"} 0
response_time_bucket{method="Search",le="6"} 0
response_time_bucket{method="Search",le="7"} 0
response_time_bucket{method="Search",le="8"} 0
response_time_bucket{method="Search",le="9"} 0
response_time_bucket{method="Search",le="10"} 45
response_time_bucket{method="Search",le="20"} 136
response_time_bucket{method="Search",le="30"} 137
response_time_bucket{method="Search",le="40"} 163
response_time_bucket{method="Search",le="50"} 163
response_time_bucket{method="Search",le="60"} 164
response_time_bucket{method="Search",le="70"} 164
response_time_bucket{method="Search",le="80"} 164
response_time_bucket{method="Search",le="90"} 164
response_time_bucket{method="Search",le="100"} 164
response_time_bucket{method="Search",le="200"} 164
response_time_bucket{method="Search",le="300"} 164
response_time_bucket{method="Search",le="400"} 164
response_time_bucket{method="Search",le="500"} 164
response_time_bucket{method="Search",le="600"} 164
response_time_bucket{method="Search",le="700"} 164
response_time_bucket{method="Search",le="800"} 164
response_time_bucket{method="Search",le="900"} 164
response_time_bucket{method="Search",le="1000"} 164
response_time_bucket{method="Search",le="1500"} 164
response_time_bucket{method="Search",le="2000"} 164
response_time_bucket{method="Search",le="2500"} 164
response_time_bucket{method="Search",le="3000"} 164
response_time_bucket{method="Search",le="3500"} 164
response_time_bucket{method="Search",le="4000"} 164
response_time_bucket{method="Search",le="4500"} 164
response_time_bucket{method="Search",le="5000"} 164
response_time_bucket{method="Search",le="5500"} 164
response_time_bucket{method="Search",le="6000"} 164
response_time_bucket{method="Search",le="6500"} 164
response_time_bucket{method="Search",le="7000"} 164
response_time_bucket{method="Search",le="7500"} 164
response_time_bucket{method="Search",le="8000"} 164
response_time_bucket{method="Search",le="8500"} 164
response_time_bucket{method="Search",le="9000"} 164
response_time_bucket{method="Search",le="9500"} 164
response_time_bucket{method="Search",le="10000"} 164
response_time_bucket{method="Search",le="15000"} 164
response_time_bucket{method="Search",le="30000"} 164
response_time_bucket{method="Search",le="+Inf"} 164
response_time_sum{method="GetVersionInfo"} 96650000.5342
response_time_count{method="GetVersionInfo"} 1137
response_time_bucket{method="GetVersionInfo",le="1"} 0
response_time_bucket{method="GetVersionInfo",le="2"} 0
response_time_bucket{method="GetVersionInfo",le="3"} 0
response_time_bucket{method="GetVersionInfo",le="4"} 0
response_time_bucket{method="GetVersionInfo",le="5"} 0
response_time_bucket{method="GetVersionInfo",le="6"} 0
response_time_bucket{method="GetVersionInfo",le="7"} 0
response_time_bucket{method="GetVersionInfo",le="8"} 0
response_time_bucket{method="GetVersionInfo",le="9"} 0
response_time_bucket{method="GetVersionInfo",le="10"} 0
response_time_bucket{method="GetVersionInfo",le="20"} 0
response_time_bucket{method="GetVersionInfo",le="30"} 0
response_time_bucket{method="GetVersionInfo",le="40"} 0
response_time_bucket{method="GetVersionInfo",le="50"} 0
response_time_bucket{method="GetVersionInfo",le="60"} 0
response_time_bucket{method="GetVersionInfo",le="70"} 0
response_time_bucket{method="GetVersionInfo",le="80"} 0
response_time_bucket{method="GetVersionInfo",le="90"} 0
response_time_bucket{method="GetVersionInfo",le="100"} 0
response_time_bucket{method="GetVersionInfo",le="200"} 0
response_time_bucket{method="GetVersionInfo",le="300"} 0
response_time_bucket{method="GetVersionInfo",le="400"} 0
response_time_bucket{method="GetVersionInfo",le="500"} 0
response_time_bucket{method="GetVersionInfo",le="600"} 0
response_time_bucket{method="GetVersionInfo",le="700"} 0
response_time_bucket{method="GetVersionInfo",le="800"} 0
response_time_bucket{method="GetVersionInfo",le="900"} 0
response_time_bucket{method="GetVersionInfo",le="1000"} 0
response_time_bucket{method="GetVersionInfo",le="1500"} 0
response_time_bucket{method="GetVersionInfo",le="2000"} 0
response_time_bucket{method="GetVersionInfo",le="2500"} 0
response_time_bucket{method="GetVersionInfo",le="3000"} 0
response_time_bucket{method="GetVersionInfo",le="3500"} 0
response_time_bucket{method="GetVersionInfo",le="4000"} 0
response_time_bucket{method="GetVersionInfo",le="4500"} 0
response_time_bucket{method="GetVersionInfo",le="5000"} 0
response_time_bucket{method="GetVersionInfo",le="5500"} 0
response_time_bucket{method="GetVersionInfo",le="6000"} 0
response_time_bucket{method="GetVersionInfo",le="6500"} 0
response_time_bucket{method="GetVersionInfo",le="7000"} 0
response_time_bucket{method="GetVersionInfo",le="7500"} 0
response_time_bucket{method="GetVersionInfo",le="8000"} 460
response_time_bucket{method="GetVersionInfo",le="8500"} 998
response_time_bucket{method="GetVersionInfo",le="9000"} 1065
response_time_bucket{method="GetVersionInfo",le="9500"} 1107
response_time_bucket{method="GetVersionInfo",le="10000"} 1118
response_time_bucket{method="GetVersionInfo",le="15000"} 1130
response_time_bucket{method="GetVersionInfo",le="30000"} 1134
